id	WT_Rep1	WT_Rep2	WT_Rep3	KO.CDR1_Rep1	KO.CDR1_Rep2	KO.CDR1_Rep3	KO.CDR2_Rep1	KO.CDR2_Rep2	KO.CDR2_Rep3	KO.CDR2L_Rep1	KO.CDR2L_Rep2	KO.CDR2L_Rep3
SGMS2	3.927920279	3.903317126	3.67969049	4.275584847	4.277565926	3.995463636	3.722829297	3.593899945	3.652383931	4.446186798	4.277705913	4.670881627
METAP1	5.605234987	5.523210939	5.649380197	5.407001844	5.467865383	5.283125002	5.372727284	5.281813978	5.243719785	5.587711713	5.47845698	5.545501367
DNAJB14	3.244029028	3.400039438	3.347679641	3.484049036	3.676635333	3.314418192	2.902313288	2.898908667	3.053890181	2.923623997	2.931921315	3.337589331
H2AFZ	7.171215832	7.154739625	7.071389974	6.919729536	6.872099702	6.882440787	6.651324239	6.522398487	6.755130222	6.873148124	7.070004508	6.884469787
SLC9B1	0.073997852	0.213219766	0	0.14201441	0.146176169	0	0.141979423	0.269016282	0.207043275	0.1491076	0.075159465	0
SLC9B2	1.729291382	1.691451725	1.50890811	1.490715584	1.622618033	1.294808771	1.463650871	1.486652221	1.611623055	1.455298814	1.257260689	1.401502041
BDH2	3.154481879	2.972896256	3.302268295	2.376131032	2.306087699	2.689380984	2.869574962	2.887711052	3.238970766	2.233284881	2.512470691	2.282747706
PGRMC2	6.347876499	6.097482205	5.974598309	5.650031131	5.658999371	5.511288372	5.679121401	5.51891871	5.741763455	5.61454065	5.629702712	5.717259046
CDC25A	4.300160551	4.688934362	4.420272508	4.379203819	4.605998722	4.457540646	4.158683481	4.146535449	4.335455476	5.531099916	5.485365776	5.524076125
CAMP	0	0.213219766	0.337661456	0	0	0	0.20805148	0	0.269942843	0	0	0.277199973
ZNF589	2.752025997	2.517297134	2.587479405	1.981186191	2.070183505	2.449997529	2.539378221	2.421436049	2.712710558	2.478480159	2.457359935	2.487366345
PLXNB1	7.459095154	7.558613125	7.555186848	7.355065391	7.331788101	7.41232281	7.512287546	7.465679548	7.506237563	7.388337519	7.25553235	7.25328549
CCDC51	4.610417704	4.460922921	4.671537197	4.542014693	4.916964198	4.830849747	4.694912097	4.754854369	4.809041693	4.644359485	4.862828224	4.60930203
ATRIP	3.96123592	4.268113198	4.060333858	4.033536466	3.805792877	3.8969708	4.259865579	4.146238953	3.881336133	4.72890058	4.540949487	4.710927829
SHISA5	8.464493461	8.6889259	8.47702159	8.815034819	8.858281933	8.805522909	8.344962635	8.474720097	8.416006528	8.862142208	8.802281095	8.750352195
SPRY1	3.912220704	3.59567744	3.477990247	3.971415208	3.986188775	3.903726344	1.869156328	2.530322322	2.036757117	3.100871644	3.372743807	3.412225736
BSN	1.07397192	1.218639272	1.001503068	0.987484761	0.889909453	0.872269177	1.380163687	1.054115769	1.192825626	1.667967895	1.438973659	1.987600542
APEH	7.306534666	7.334956258	7.30554368	7.098537627	7.088219622	7.109770841	7.272222153	7.382251916	7.446182334	7.31643198	7.428232548	7.322599333
INTU	2.424453405	2.406089897	2.49601098	2.576606432	2.866917529	2.700955994	1.49050171	2.02697931	1.773017602	1.997939792	2.144881161	2.329115508
RNF123	6.038916039	6.109717832	6.075060118	5.909787376	5.913763972	5.982670295	6.035958274	6.116221944	5.958474802	6.205323325	6.331241496	6.205490605
HSPA4L	4.340735223	4.284127708	4.218366297	4.722846558	4.696896221	4.642807722	3.883092339	3.964296834	4.08781681	4.732680884	4.565258927	4.799649551
MFSD8	2.70324104	0.330791226	1.448995271	0	0	0.718376497	1.688575895	2.365406064	0	0	0.180214015	2.186126383
C4orf29	2.247596648	0.911817487	2.514225855	0.9618549	0.692346123	1.742891695	0	2.014422671	1.841337302	0.829922933	2.088057194	0.847585287
CAMKV	0.337023614	0.510685249	0.611090248	0.499556663	0.804406621	0.830767321	0.741762084	0.442349106	0.693569625	1.13604122	0.972762138	0.88546698
MON1A	4.121103582	4.456450316	4.309518071	4.459452666	4.354279311	4.457533829	4.099145711	4.181349616	4.222920673	5.066180219	5.112332312	5.053550243
MST1R	2.75604414	2.788024586	2.563545409	2.925937214	3.028615865	3.143764282	2.996518025	2.652380319	3.23956018	4.975232349	4.955542427	4.351361706
RAD54L2	4.122708434	4.073308308	4.001482636	4.224169563	4.366237437	4.276504581	3.555260582	3.511675059	3.42942886	4.502571551	4.435782238	4.564824282
TEX264	5.41502749	5.415320535	5.306059411	4.929969624	4.911009261	4.913620393	5.394313005	5.526098849	5.499597775	5.178864474	5.340398986	4.993683439
GRM2	0.506943813	0.711133746	0.7074326	0.696543041	0.970627145	0.872228266	0.499447432	0.645104194	0.443691618	1.396844587	1.494791454	1.430166395
DUSP7	4.122708434	4.103724836	4.090290847	5.447785492	5.372907333	5.36922536	3.68273785	3.733596258	3.78844766	6.024094642	5.965763381	5.954959787
POC1A	4.566509738	4.649801848	4.706255307	4.628806991	4.43519103	4.440665768	4.233905911	4.31337063	4.514967732	4.599710196	4.542264639	4.468027559
PPM1M	2.46627329	2.705204018	2.412723803	2.48636786	2.812454745	2.617983315	1.756431551	1.769514409	2.066702614	2.314476716	2.262102549	2.374024612
ETNPPL	0.395915574	0.510685249	0.507850885	0.601433913	0.565447194	0.553044563	0.601306683	0.38687247	0.388068367	0.1491076	0.146596506	0.212731767
WDR82	7.234413307	7.235244217	7.107519721	7.168259816	7.218843388	7.050785304	6.842000253	6.848441898	6.858313187	6.724638205	6.738160815	6.852803969
PITX2	1.037298736	1.101912632	1.204257788	1.843608938	1.905268591	1.660126235	0.734965131	0.695474795	1.350259032	1.15743154	1.274808208	1.357840838
C4orf3	5.18875175	4.902742055	5.098636942	4.629208074	4.688854594	4.60330447	4.949861091	4.897837527	5.115749045	4.51292913	4.555452356	4.664635171
PRSS12	5.928129591	5.8193138	5.709598334	8.270352486	8.28045053	8.251986895	5.566296839	5.4961688	5.52580858	6.218041339	6.068262178	6.222919501
NDST3	1.109595198	1.374469365	1.50890811	0.949350294	0.565447194	0.872269177	0.649660529	0.691633783	0.983575749	0.407787841	0.61802692	0.398088663
HMGB2	6.848276925	6.740282656	6.967476454	6.862240964	6.767301763	6.888553666	6.659931221	6.517812165	6.711519435	6.785555097	7.04002167	6.885855611
SAP30	2.46627329	2.285589116	2.637236744	2.512639832	2.274640121	2.408284001	2.124687127	1.608985066	2.066702614	1.716574035	2.147652259	1.758391452
HAND2	1.366748907	1.760897082	1.157815318	2.482661187	2.40220165	2.555674232	1.665291813	1.139707307	1.518280694	1.667967895	1.670195022	1.468634484
MAD2L1	5.784420073	5.660507224	5.549178474	5.467283298	5.542615964	5.501804738	5.461922314	5.476513277	5.551292151	5.354389034	5.36915607	5.397583573
ANXA5	9.389869882	9.170115834	9.18025958	8.524306661	8.549496995	8.511662466	8.564677839	8.600022911	8.714958503	9.529035841	9.496533595	9.504421723
TMEM155	1.533396467	0.50589262	0.728847728	0.853409425	1.188774196	0.860232297	1.260714023	0.748642264	0.141275862	0.772089812	0.7152166	0.662261759
MAP9	2.759367245	2.781856703	2.372220818	2.948036119	3.518307698	3.048399004	2.246949943	2.708273014	2.429815376	2.298839233	1.934632907	1.984031882
GUCY1A3	3.96121642	3.835187476	3.581380659	3.73468297	3.564114112	3.670310489	3.196933351	3.152821239	3.146993934	1.366704639	1.224585726	1.458244499
FBXO8	3.092239378	2.625167983	2.883952679	2.807312908	2.958130394	3.019959036	2.637795327	2.674048063	2.595246268	2.560653942	3.039043424	2.629973953
CEP44	2.438528491	2.171222449	2.213860493	1.665547395	1.955713371	1.546276338	1.734180687	1.400700434	1.917531341	1.396874414	1.350976215	1.665104559
HPGD	0.658943065	0.614387998	1.338820917	0.696589084	1.009353288	0.501077233	0.696446152	0.780419383	0.782542928	0.076479293	0.075159465	0.074450845
ASB5	0	0.074629894	0.074150959	0.271293619	0	0.073009547	0.389846519	0.206365509	0.072366545	0.627062079	0.849728785	0.277199973
C4orf45	0.073997852	0.145588364	0.211914188	0.14201441	0.146176169	0.142501638	0	0.269077652	0.141275862	0	0	0
TMEM144	3.235839466	2.952994346	2.95436141	2.63783289	2.779214799	2.642189266	2.57628325	2.708408794	2.619190625	2.074749275	1.856126277	2.282763407
FAM198B	2.194973312	2.065382956	2.262244888	1.883450259	1.852995867	1.846167137	1.229239678	1.123642192	1.224929559	1.83137407	1.438973659	1.665104559
NPY1R	1.752034101	1.91101038	1.776567259	1.291737129	1.46437336	1.621219469	0.785697857	0.904124115	1.020626851	0.627062079	1.289180403	1.183355489
NPY5R	0.073997852	0.074629894	0.074150959	0	0.146176169	0.073009547	0	0	0.141275862	0.1491076	0.146596506	0.074450845
NAA15	6.725180495	6.611616946	6.624153777	6.596497794	6.729513659	6.533440495	5.723908096	5.710445939	5.726231918	6.941788004	6.808938886	7.094831622
IL15	1.109595198	1.006280808	1.30845205	0.949350294	0.804406621	1.294839295	0.785697857	0.943109123	0.945547967	0.575288172	0.7152166	0.709751049
FAM160A1	3.603771425	3.621901431	3.482728491	3.762193426	3.570039372	3.883211818	2.949006335	2.796198615	2.75729673	4.00233361	4.166101532	4.091462211
ARFIP1	4.78088459	4.581064635	4.552785501	4.590211215	4.715448477	4.594028834	4.175138094	4.266655916	4.228572823	4.007226291	3.750633441	4.144246197
KIAA0947	6.154265447	5.928242264	5.838111504	5.680797159	5.730367289	5.771475734	5.726218238	5.787654016	5.721847219	5.808495411	5.461101897	5.938387385
HHIP	0.706247664	0.887099026	0.611090248	0.741912139	0.713515347	0.272184429	0.20805148	0.329176958	0.443691618	1.511476567	1.768284406	1.887902637
ANAPC10	3.296910626	3.20903906	2.998474539	2.838933936	2.762943547	2.953955638	2.727742134	2.996421831	3.026564641	3.162722505	3.171050131	3.177883482
ABCE1	7.05601989	6.849569117	6.700965978	6.822851629	6.807167895	6.669428585	6.198827657	6.198572539	6.298332039	6.916589634	6.820206422	7.104727209
OTUD4	5.994116262	5.922887901	5.715615515	6.217542719	6.149560958	6.278168378	5.213372127	5.133784163	5.110162671	6.076728593	5.711260246	6.192011839
LSM6	2.984282612	2.905647627	2.907021817	2.794743167	2.83745397	3.025110764	2.350660029	2.260738561	2.655438628	3.322080929	3.371260864	3.497480974
TMEM184C	5.667188772	5.423374689	5.206344789	5.203348587	5.22348722	5.216470076	4.585637361	4.689964835	4.663808741	4.67236092	4.620042762	4.885961148
PRMT10	2.901772318	2.787159339	2.80417926	2.696566401	2.674673086	2.51694689	2.286341533	2.18206263	2.217925835	2.60004979	2.457359935	2.714154806
ITGA2	3.682759482	3.682489939	3.469621194	4.989811886	5.02756911	4.892659789	3.863381178	4.091205493	3.926620855	3.654902481	3.494117939	3.894872151
MOCS2	5.36119796	5.22498012	5.334290159	5.007058286	4.958823001	4.94726008	5.490335943	5.371039383	5.29788701	5.044927083	5.254250013	5.087451715
EDIL3	1.037446709	1.080594713	0.560393847	2.175403841	1.975407556	2.162817672	1.229239678	1.123642192	1.056750189	0.284237754	0.513813901	0.613155896
TMEM161B	3.283397162	3.102992421	2.993094527	3.260916174	2.844924641	3.135266098	3.415711556	3.365099937	3.516308052	2.406235174	2.604156738	2.70218237
ELOVL7	4.813447735	4.42626257	4.571956624	4.515921524	4.466208166	4.570677856	4.085900275	4.046149098	4.092866251	2.913224655	2.702325226	3.169891401
NDUFAF2	4.118343251	3.938082345	3.88513002	3.623773396	3.830095789	3.755956455	3.738552333	3.846105736	3.839952403	3.319455492	3.507340668	3.330011422
ZNF474	0.073997852	0.074629894	0.074150959	0	0	0.073009547	0.072735578	0.072118554	0.141275862	0	0.214662507	0.145247434
LMBRD2	3.459630469	3.255919981	3.16321546	2.708328409	2.801761188	2.746304475	3.408430068	3.272444371	3.373249241	2.712178648	2.629313466	2.889118925
NIPBL	6.566614553	6.098465106	5.828559217	6.066656684	5.947715962	6.011595577	6.074820424	5.911915718	5.977782378	5.782447132	5.723229816	5.928095574
RNF180	4.253328524	3.887878039	3.754854278	1.617719391	2.175962612	2.094320751	3.826380379	3.766898478	3.727127936	1.426367732	1.22461874	1.688997857
GPR98	2.324130222	2.101633555	1.499735249	0.657527452	0.278894643	0.509308389	1.431320366	1.501224185	1.521437967	0.772089812	0.57946237	0.856432148
SLC25A46	5.617877521	5.393410794	5.366078743	4.858020296	4.917300248	4.63980989	5.635583733	5.689988245	5.679688625	4.832537874	4.641425111	4.703217042
STARD4	3.285882698	3.222690583	3.030833498	1.436581278	1.222128157	1.383591471	2.987140037	3.09341078	3.190426527	0.772089812	1.049316734	0.843503403
PGGT1B	3.892611084	3.694372076	3.56480321	3.291722113	3.063095777	3.135257574	4.004255756	3.78279294	3.945857002	2.87104358	2.863020144	3.063764294
F2RL2	0.839511243	0.757177724	1.075578762	2.719406258	2.686670019	2.60574477	0.389846519	0.691633783	0.693569625	0.817364089	0.849728785	0.88546698
CCDC112	3.480412719	3.464475228	3.27839963	2.564043043	2.928126506	2.874377239	3.908521428	3.906327438	3.861152727	2.111345866	2.512484212	2.185337067
ANKRD33B	7.414274904	7.398008406	7.236202136	8.091048259	7.979192183	8.041061102	7.793627498	7.749246456	7.74417099	7.428038061	7.160843956	7.428097108
CMBL	0.211496661	0.213219766	0.276157427	0.208101611	0	0.20879968	0.551275822	0.645104194	0.330214258	0	0.075159465	0.074450845
C5orf63	2.073958954	2.11926425	1.944120208	1.229485557	1.119659792	1.133498444	1.756431551	1.874003413	2.169258309	0.575288172	1.289180403	0.709751049
PRRC1	6.007787359	5.755840495	5.712121728	5.235640395	5.044122833	5.083642686	5.73641863	5.751245793	5.69712909	5.111050511	4.874944839	5.276518662
F2RL1	6.38645844	6.228451672	6.201481637	7.036240569	7.021090675	7.016521237	6.47798362	6.536284964	6.568480703	6.582516757	6.57458378	6.567550142
AGGF1	5.292298466	5.311184294	5.239741825	5.058859326	5.145988563	5.083644894	5.439569336	5.355083696	5.44802012	4.625592123	4.508237793	4.553698718
WDR41	4.882240209	4.631377771	4.68274088	4.752993836	4.70621985	4.678339169	4.881129265	4.76247331	4.947502726	3.350580433	3.53462688	3.554700775
NDUFS4	4.801323885	4.627336092	4.522505	4.120683265	4.195959949	4.325723724	4.861855515	4.98660971	5.021201064	3.496906624	3.431138544	3.596578146
GRPEL2	3.628545393	3.310240469	3.369495917	3.593185161	3.510546749	3.502048887	3.436256491	3.302736917	3.450456521	3.287636179	3.312025242	3.777202688
CDC20B	0	0.074629894	0.211914188	0	0.214061022	0.142501638	0.20805148	0.140802977	0.207043275	0.076479293	0.214662507	0.074450845
ARSK	2.51106343	2.608033524	2.441023815	2.208069787	2.12397173	2.162817672	2.375297791	2.501972987	2.519159742	1.643036605	1.625561086	1.665104559
RHOBTB3	7.819208104	7.733689587	7.659850326	8.018202489	8.036147509	7.875284631	7.703777614	7.662384007	7.603854098	7.452504866	7.31852869	7.675718507
GPX8	5.332093109	5.190526936	5.188108415	5.499806199	5.466093303	5.445996774	5.0169122	5.197851066	5.229680587	3.868925552	4.054446408	4.207647023
TIGD6	2.971803242	2.751673471	2.720405052	2.538583205	2.258671555	2.306004414	3.22151874	3.1611122	3.206570389	2.478494252	2.457359935	2.473676111
SERINC5	3.980849659	3.889362213	3.93566491	3.599422632	3.645737108	3.54117925	3.483709148	3.375797175	3.373507045	3.081693521	2.890893501	2.921175914
CAGE1	0	0	0.144676329	0.072753932	0.278894643	0.073009547	0.20805148	0.206365509	0.207043275	0.076479293	0.075159465	0.145247434
CASP3	4.40074116	4.303128123	4.301819031	4.476245475	4.443059331	4.296379704	3.696302571	3.744672297	3.567276685	4.26996086	4.257679256	4.288067223
PRIMPOL	2.694540832	2.595415374	2.64941552	2.564295386	2.12397173	2.040725686	2.124670021	2.291622742	2.201885052	2.216483434	2.196457698	2.080851883
ERAP1	5.395377565	5.281651499	4.998935259	4.647580077	4.65342303	4.655108723	4.963398599	5.056795798	5.086569988	3.667319872	3.402240254	3.78276474
ERAP2	2.127243629	1.760897082	1.586991572	1.436608845	1.254728393	1.571692405	2.223836164	2.291501903	2.607048884	0.347334973	0.806270125	0.965900842
CMYA5	2.321914792	2.237673554	1.963759577	2.576606432	2.336864387	2.60574477	1.516783722	1.559664654	1.683436232	1.099817049	1.049316734	1.183355489
EGFLAM	0.506943813	0.614387998	0.660065485	0.445786723	0.457556125	0.332901179	1.260714023	1.054115769	1.403856925	0.945239437	0.513813901	0.965900842
KIAA1430	5.319823265	5.070622161	5.138808286	5.328827656	5.390782835	5.576647515	4.647635472	4.646743969	4.633477146	4.892042697	4.586014486	5.070311776
RICTOR	4.497657663	4.190232509	4.125592167	4.449173041	4.593308802	4.481198201	4.339446134	4.245204945	4.176178141	4.199035724	3.674126623	4.272341772
PAPD4	4.631860618	4.431557423	4.288455354	4.78040497	4.839854395	4.636799795	4.734634827	4.849563211	4.914990461	3.729819301	4.04044854	4.041279646
EBF1	0.47872483	1.006280808	0.753293849	0.64979587	0	0.788036134	0.696446152	0.597023783	0.599040447	0.412339347	0.36042603	0.297235882
ANKRA2	2.807308128	2.871422502	2.873607804	2.817933972	2.561960014	2.543150123	3.55614875	3.310256434	3.471188788	1.565548531	1.856147587	1.430166395
UBLCP1	5.201331065	4.935227109	4.804031055	4.271255543	4.097889736	4.233542832	5.337185473	5.20976778	5.196107254	3.99742428	4.05000048	4.241954926
UTP15	4.159003971	3.742119443	4.007555504	3.898529597	3.872726052	3.852439936	3.942524098	3.809400088	3.896160929	3.604239057	3.756313936	3.848069042
TLR3	2.161421033	2.101508628	1.924209795	1.863103162	1.955713371	2.003856553	1.592947814	1.702838768	1.660120474	1.099817049	0.7152166	1.114413979
NSA2	6.221937152	6.048383576	6.300584546	5.549925455	5.599490027	5.580238068	6.183556298	6.165183614	6.256038788	5.045122165	4.889323601	5.0448737
GFM2	5.73846825	5.508917078	5.54063492	5.02690285	4.960894152	4.976181991	5.465340571	5.622487613	5.598743859	4.384961896	4.204270354	4.443635424
TERT	0	0.932391884	0.923417094	0.817785505	0.665828083	0.432038126	0.445687517	0.771002861	0.252107191	0.736328244	0.95089758	0.182551855
CCDC127	3.962736566	4.039970826	4.218439872	3.985894133	3.867465651	4.028044371	3.990302574	3.921018868	4.126099129	3.943897944	4.200859434	3.895904178
FOXQ1	2.776234711	2.850325121	2.49601098	1.863082651	2.106216573	1.907338046	2.576295758	2.76390021	2.411686879	3.117075909	3.438273568	3.081915967
GPR111	0.211496661	0.398946877	0.337661456	0.331833492	0.512509995	0.332901179	0.499447432	0.597023783	0.646936946	0.1491076	0.214662507	0.454935045
CSF2	0.073997852	0.074629894	0.074150959	0.208101611	0.146176169	0.142501638	0	0.269077652	0	0.076479293	0	0.212731767
SEPT8	6.950067348	6.949174585	6.950088376	5.903559436	5.9346628	5.944395846	7.032947943	6.97446044	7.098541621	6.543851096	6.446379514	6.574401189
SHROOM1	3.596746998	2.713530515	3.257729656	3.245270835	3.462504283	2.92860616	1.65455031	3.151365409	3.381796629	3.665581669	2.981986538	2.849416686
GDF9	0.211496661	0	0.276157427	0.072753932	0.146176169	0.142501638	0.20805148	0.206365509	0.141275862	0	0.146596506	0
UQCRQ	6.44239109	6.456555045	6.558289136	5.801468685	5.77733945	5.937183328	6.726483151	6.676313851	6.80560509	5.597510177	5.792866862	5.484775453
GJB7	0	0.213219766	0	0.14201441	0	0.142501638	0.141979423	0.140802977	0.207043275	0	0	0
SLC35A1	3.492828904	3.286675495	2.993104084	2.564194454	2.561960014	2.365328382	3.400440634	3.389975507	3.530397461	2.330180823	2.64172922	2.388688938
GRIK2	0.14438471	0.074629894	0.144676329	0.14201441	0	0.073009547	0.141979423	0	0.141275862	0.1491076	0	0
TLX3	2.610007831	3.066886073	3.172849182	3.291722113	3.441417631	3.091998894	2.719157663	2.626950384	2.631207077	3.137060747	3.138767151	2.847262991
CITED2	6.236328977	6.395164004	6.148791922	6.41607174	6.434373876	6.199480845	6.029022232	5.984499956	6.034052046	6.272273624	6.49534286	6.452021779
T	0.14438471	0.277822174	0.276157427	0.14201441	0	0.142501638	0.141979423	0.072118554	0.141275862	0	0	0
CREBRF	2.807308128	2.253822877	2.509436432	2.807568731	2.574927446	2.60574477	2.899906507	2.976133611	2.570173195	1.763595809	1.745456283	1.887902637
DCBLD1	3.321878961	3.280169847	3.164140989	3.436595264	3.441431792	3.488948302	3.024291682	3.058489956	3.03590573	4.333675828	4.396026048	4.433063164
SFXN1	5.794598924	5.664884473	5.656644629	5.052138965	5.098848448	5.148516829	5.417152666	5.59291053	5.572514583	5.526799572	5.28427899	5.501736127
TMEM200A	1.24389404	1.251180952	0.921530271	1.024196926	0.363296153	0.805580736	0.349840436	0.230833465	1.020626851	1.361823273	1.136649174	1.251496786
DACT2	4.127694746	4.34518444	4.219873841	3.484049036	3.614677616	3.560350321	3.07992658	3.136094992	3.097894263	3.071087734	3.335021618	3.186326836
PDSS2	3.219629304	3.155512169	3.04933453	2.929878979	2.844924641	2.606052309	2.889846551	3.032018017	2.971133678	2.675753964	2.827169933	2.804156343
STXBP5	4.516891869	4.280167325	4.282399511	4.551363014	4.494359323	4.546750466	4.353502036	4.370413216	4.371665172	4.634909906	4.403336411	4.667662578
IL31RA	0.937675114	0.931829893	1.029766305	0.853946226	0.639998603	1.164632404	0.46770221	0.391333575	0.693569625	0.111579365	0.401482848	0.652184501
ANKRD55	0.337023614	0.074629894	0.211914188	0.271293619	0.214061022	0.447167812	0.141979423	0.442349106	0.330214258	0.1491076	0.146596506	0.074450845
PI16	0	0.887099026	0	0	0.512509995	0.180003171	0.499447432	0.691633783	0	0.521586875	0.214662507	0
TBX20	1.424463574	1.251180952	1.146036046	1.542866247	1.809769709	1.846167137	1.024447357	1.253384792	0.825053074	2.214843235	1.978833473	2.553934105
DAGLB	3.928089883	3.769308478	3.726393394	3.857935359	4.046354537	4.041663936	3.665197855	3.793691006	4.001855104	4.456809025	4.392360603	4.386745843
KIAA0895	3.546470925	3.101975802	3.238574212	3.01542939	3.035217824	3.118109437	3.089449818	3.119181059	2.961628962	2.994314337	2.94198597	3.036077965
STK17A	4.943646469	4.638578875	4.702186412	4.721005818	4.70681494	4.701788632	5.045199187	5.073067063	5.299156054	4.167196124	4.137091077	4.366601507
TRA2A	5.071912879	4.829114264	4.968097344	4.363756427	4.480591883	4.513958253	4.886450734	4.80280037	5.013506539	4.678508293	4.54119472	4.627835912
GALNT10	6.198483728	6.276645709	6.165953918	5.74424339	5.719510924	5.754316493	6.057870331	6.1750681	6.074175713	5.993570001	5.808102234	5.959562662
SAP30L	3.585001041	3.596127197	3.714849947	3.180886154	3.368823525	3.056424074	3.722902746	3.840716881	3.575199635	2.984423902	2.880454232	2.815043497
RPS14	9.326259067	9.411402451	9.470111922	9.663117673	9.729338136	9.69857443	9.79542659	9.8412167	9.812739117	8.915066233	9.212029749	8.760599047
COG5	5.065340212	4.732803176	4.768990011	4.244133329	4.362577763	4.260636265	4.706644515	4.687289295	4.539019477	3.763903159	3.644011615	3.915252181
C7orf60	2.860549867	2.584104415	2.624954282	2.719406258	2.321558111	2.212137189	2.431693841	2.260985437	2.135876601	2.017470733	1.834678343	2.044401081
GPR85	0.14438471	0.563468208	0.074150959	0.389934909	0.400425823	0.272184429	0.331756807	0.442349106	0.548890449	0.1491076	0	0.074450845
SLU7	6.069811164	5.859734377	5.839106064	4.747454109	4.841921071	4.868168007	6.335319509	6.405729402	6.370434717	5.016189868	4.971938988	5.071605154
RP9	3.548166026	3.482102624	3.65487788	3.429229799	3.470679949	3.323760156	3.475154596	3.770994177	3.601397395	3.431422889	3.523170412	3.403847456
PTTG1	7.928435644	7.942201022	7.904265747	6.803778803	6.842106098	6.932201835	8.014811659	8.218137223	8.336153563	7.379995391	7.470667717	7.397152866
CAMLG	3.951693766	3.671092497	4.044913698	3.450415898	3.462504283	3.406430652	4.140034821	4.208555644	4.121872625	2.663409265	3.066977569	2.782110197
FBXL21	0.073997852	0.213219766	0.074150959	0.208101611	0.074938644	0.073009547	0.141979423	0.206365509	0.269942843	0	0.146596506	0.145247434
BMPER	0	0.083837473	0.211914188	0	0	0.173111908	0	0.072118554	0	0.357853615	0.162124814	0
RELL2	1.682772236	1.515096537	1.7314515	1.923342624	2.070036964	2.350720844	2.056041542	1.894038757	2.012554669	2.361085326	2.27809721	2.344241071
KCNK5	3.688777832	3.774914762	3.777225519	3.957591798	3.846230116	3.976554478	3.728530286	3.51169451	3.496718348	4.349173443	4.245528449	4.326656419
KIF6	2.018836641	2.028310622	1.820357932	1.593197345	1.436197197	1.546250697	2.158499598	1.971508503	1.937062687	2.391326703	2.443257544	2.168439952
ZNF12	3.946812755	3.824414438	3.79002164	3.811081763	3.893572748	3.857610074	3.682732041	3.537583584	3.771391609	3.654902481	3.27252352	3.52845517
SLC29A4	5.303579512	5.662537984	5.530424736	5.085339719	5.167049611	5.101205102	4.699249	4.775265555	4.635496919	5.04712617	5.075884009	5.043864205
STEAP1	1.133776052	1.21860636	1.339873387	1.130677061	1.009353288	1.063560612	1.617467775	1.749815673	1.852395318	1.024597531	1.191221115	0.959707177
CDCA7L	4.96361353	4.734179432	4.927908245	4.541787255	4.559691612	4.606379044	4.762526717	4.808057939	4.706393006	4.723791213	4.774228023	4.989829274
SP8	0	0	0	0	0.279338363	0.267401546	0	0.421352843	0.229371406	0.330756215	0.343439412	0.223504021
MIOS	4.443746476	4.16658132	4.129962095	3.947717037	4.022234419	3.788837996	3.9531159	3.841614703	3.91694013	4.146780565	4.086598496	4.199356999
KIAA1324L	4.074526191	3.752357711	3.879107729	3.380372268	3.300196313	3.152204277	3.826564425	3.772477692	3.658079896	2.625728444	2.578553547	2.527846661
USP49	2.911896484	2.932884258	2.685358712	2.86988694	2.801496416	2.83293686	2.806992986	2.708408794	2.506560287	3.246849015	2.92176559	3.411249337
SYTL3	1.287284528	1.48883802	0.960331598	0.67684043	0.947799911	0.969630646	1.649945985	1.861562407	1.764436733	0	0.469479661	0
IQUB	0.657595953	0.213219766	0.322772875	0	0	0.073009547	0.389846519	0.072118554	0.269942843	0	0.075159465	0.074450845
HEY1	3.891583156	3.627719205	3.691482214	2.331804283	2.396515484	2.529971856	2.806992986	2.75562375	2.952080391	0.817364089	1.08612268	0.926244387
ZNF704	4.885100287	4.766968032	4.587842008	3.990596012	3.93446917	4.176210934	3.810511814	3.959845938	3.915957167	4.147223902	4.040453229	4.326652612
FABP5	5.764288655	5.69344446	5.706770438	6.130241747	6.174169772	6.13737614	5.531727518	5.670575544	5.71063764	6.334148203	6.416686587	6.384532272
COL1A2	0.310023357	1.116363798	0.797742037	0	0.930832737	0	0.551275822	0.362518188	0.497249686	0.094320014	0	0
FNDC1	1.037446709	1.080594713	1.245662321	1.229453734	1.188774196	1.439882896	1.592947814	1.58453561	1.728922103	0.627062079	1.049316734	1.590954496
CHMP4C	3.652889041	3.477722801	3.643610107	4.099153263	3.919251384	4.079448457	4.013528117	4.099857138	4.097451614	3.802929162	3.839545547	3.810257823
SLC13A4	0	0.145588364	0.074150959	0.072753932	0.074938644	0.073009547	0.141979423	0.329176958	0.072366545	0.076479293	0	0.145247434
BRI3	6.107744173	6.588313763	6.503292951	6.536239195	6.658153466	6.365787327	6.117251633	6.281449282	6.151439069	6.596382122	6.766028178	6.482049608
LMTK2	5.110316825	5.187137688	5.11273566	4.826259231	4.825532058	4.888069265	4.482578387	4.619376469	4.407838063	4.936226607	4.561996382	5.03740155
CTSB	12.0043689	12.04539495	12.00846457	12.67427733	12.73988554	12.72018019	12.46005438	12.50914312	12.31966436	12.5516193	12.57490631	12.56786243
SOX17	6.743883167	7.095666359	7.09252027	6.045244799	6.147016808	5.949187873	6.300995709	6.343416622	6.503959282	6.51111774	6.713730286	6.45577915
ADCY1	2.895541099	2.905586298	2.842332727	2.624717334	2.396018704	2.402049151	2.148623885	2.14257983	2.01947196	1.539927804	1.568228718	1.317269647
