id	logFC	adj.P.Val	P.Value	t	AveExpr	-log10(padj)	-log10(pvalue)
PURB	-1.998529629	0.029589203	0.017549003	-2.787725111	19.11412366	1.52886673262117	1.75574755178493
PTS	-0.812360015	0.029671853	0.017606292	-2.746925842	18.0275267	1.52765533125153	1.75433209965473
LGALS1	-0.521429215	0.029820414	0.017708716	-2.743802719	19.26220721	1.52548633148438	1.75181292691441
B3GNT3	-0.533155199	0.029820414	0.017711065	-2.743731306	20.09596052	1.52548633148438	1.75175532307211
CBR1	-0.356570063	0.029825233	0.01772224	-2.743391682	24.06797273	1.52541615485899	1.75148138639044
TALDO1	0.36723618	0.030011823	0.017841477	2.739780976	25.63261131	1.52270762354234	1.7485691955654
AKR1A1	-0.371476309	0.0301477	0.017930656	-2.737095993	23.76749662	1.52074581504655	1.7464038213152
CANX	-0.466120448	0.030195813	0.017967687	-2.735984921	23.76077558	1.52005327283955	1.74550782649651
CAPN2	-0.560347727	0.030204843	0.017981478	-2.735571705	21.65625474	1.51992341732272	1.74517461400082
CTNND1	-0.634744687	0.030286086	0.018038285	-2.733872966	21.18006362	1.51875684876802	1.74380475562125
OGFOD3	1.258021714	0.030434314	0.018139709	2.730940932	19.70108659	1.516636482949	1.74136968423887
DPH7	-0.742778242	0.030434314	0.018143533	-2.730739497	17.80091555	1.516636482949	1.74127814103527
RPP38	-0.545583083	0.030732948	0.018330131	-2.725227853	20.95450817	1.51239577886743	1.73683443125307
POLR1G	-0.64685269	0.030756104	0.018352513	-2.724570431	22.05454479	1.51206867922379	1.73630445962397
PHKG2	-0.496554342	0.030942415	0.018472312	-2.721065119	17.54278259	1.50944579340836	1.73347874473282
ARSA	2.269549105	0.030979564	0.018503123	2.765827886	19.08464479	1.50892469870485	1.73275496418073
ETFA	-0.633287246	0.030981118	0.018512686	-2.719888805	17.72522255	1.50890291412782	1.73253056502075
ADD3	-0.83748391	0.031000414	0.018532856	-2.71930207	19.15596755	1.5086325062717	1.73205764870787
EIF1AD	-1.41803064	0.03103839	0.01856421	-2.726184011	18.01578672	1.50810081422603	1.73132352744729
LUZP1	-1.739125748	0.031100112	0.018609794	-2.7481016	18.76795545	1.50723804695727	1.73025843423938
PSMA3	-0.392544335	0.031217129	0.018688515	-2.714795208	26.07801399	1.50560704095303	1.72842520653599
ERGIC3	-1.107087716	0.031255802	0.018720378	-2.713877224	20.22185067	1.5050693529536	1.72768538627864
SNCAIP	-0.434244162	0.031441202	0.018844046	-2.7103288	24.22993769	1.50250085919788	1.72482584428088
NUP85	-0.724869243	0.031441202	0.018848948	-2.710188629	21.19892827	1.50250085919788	1.72471288368335
C1QTNF9	-0.647105916	0.031579533	0.018940679	-2.70757202	21.94586831	1.5005942966527	1.72260445613172
PTGR1	-0.431469877	0.031622676	0.018975368	-2.70658574	23.98393598	1.50000138162522	1.72180979283329
TP53I3	0.774226081	0.031624581	0.018985326	2.706302972	20.22418958	1.49997521982698	1.72158194112173
FANCI	-2.615321568	0.031630409	0.01899764	-2.756070105	16.50656173	1.49989519236203	1.72130034634382
UBFD1	-1.054940718	0.03191797	0.019179248	-2.700824754	16.44106776	1.49596473780481	1.71716842510346
HMGA2	-0.819019277	0.031955094	0.019210462	-2.700033531	22.93421447	1.49545990058073	1.71646219049292
AP1M2	-0.724401163	0.032124101	0.019329847	-2.696607848	22.5602805	1.49316901731675	1.7137715834944
SLTM	-0.483362794	0.032124101	0.01932997	-2.696604409	24.05015842	1.49316901731675	1.71376881999341
GPC3	-3.107982161	0.032276521	0.019446353	-2.742905208	18.70850881	1.49111328286967	1.71116183498029
CNN2	-2.122995123	0.032276521	0.019448673	-2.738149532	20.4620065	1.49111328286967	1.71111002562044
PELP1	-0.638862233	0.032276521	0.019437094	-2.701242587	26.7838935	1.49111328286967	1.71136866503236
ANXA11	-0.438388776	0.032344096	0.019498405	-2.691926181	23.38982003	1.49020498264988	1.71000091315183
TMEM33	-0.538198751	0.032632174	0.019681166	-2.686894768	22.17830767	1.48635399195676	1.70594917560156
GGCT	-0.891132769	0.032811395	0.019802956	-2.683567315	19.91193174	1.48397530487993	1.70326997748247
SLC38A2	0.616795303	0.032811395	0.019816236	2.683205684	21.9935763	1.48397530487993	1.70297883419334
ME1	-0.668301043	0.032811395	0.019816692	-2.683193276	19.80144976	1.48397530487993	1.70296884056967
AKAP2	-0.602680107	0.032988732	0.019932991	-2.68003669	18.01278388	1.48163437727025	1.70042752933097
CADM4	0.487203754	0.033070578	0.019991662	2.678451097	23.45512073	1.48055821452032	1.69915109945743
PDIA6	0.406387765	0.033105151	0.020021789	2.677638686	22.99208471	1.48010442686385	1.69849711975801
HLA-B	-0.545955762	0.033325438	0.020164305	-2.673811743	22.38455549	1.47722413389511	1.69541674215954
H1-10	-0.506606667	0.033348251	0.020187402	-2.673194009	23.4121057	1.47692693838813	1.6949195686078
PTMA	1.055929921	0.03392937	0.02054864	2.711807034	27.27062469	1.46942420425302	1.68721691636896
MCTS1	-0.428886551	0.033980891	0.020589314	-2.662554734	21.01643961	1.46876523784748	1.68635812307491
TAB1	0.482074677	0.03401038	0.02061666	2.661838242	22.21248681	1.46838851564207	1.6857816911893
RTN4	-0.490413708	0.034103474	0.020682597	-2.660114496	25.25373398	1.46720137871476	1.68439493018367
PNISR	-0.638884457	0.034173124	0.020734362	-2.658765023	21.49577737	1.46631531754466	1.68330932341269
NPEPL1	-0.780018204	0.034440512	0.020906197	-2.654308944	17.4601687	1.46293040085596	1.67972496154517
CUL1	-0.421767463	0.034447843	0.020920248	-2.653946154	23.20770236	1.46283796686305	1.67943317141121
HNRNPAB	-0.376105772	0.034479677	0.02094919	-2.653199639	24.34197936	1.46243681122826	1.67883276436026
PTPN14	-1.006114813	0.034554064	0.021004017	-2.651788239	16.10359035	1.4615008666985	1.67769763888035
PSMC3	-0.371449601	0.0346104	0.021047908	-2.650660978	22.67138601	1.46079338144008	1.67679106321101
POGLUT1	-0.639570611	0.034644847	0.021078512	-2.649876314	20.60925328	1.46036135227551	1.6761600506226
FGFR3	-0.815422554	0.034698133	0.021120602	-2.648798987	20.71070328	1.45969389263309	1.67529370727686
CTDP1	-0.59598279	0.034743335	0.0211578	-2.64784864	17.63010168	1.45912849611976	1.67452949247487
AIMP1	-0.591654311	0.035032598	0.021349358	-2.642980371	22.92616468	1.45552765442579	1.67061518018226
CUL2	-0.55103427	0.035032598	0.021353482	-2.64287604	21.21954336	1.45552765442579	1.67053129674739
DHX58	-0.809446812	0.035316648	0.021536462	-2.638266413	20.19603482	1.45202052321978	1.66682564087465
GLYATL2	-0.369249308	0.035569123	0.021700337	-2.634170535	23.58712124	1.44892684274101	1.66353352163055
YKT6	-1.014285655	0.035624085	0.021743798	-2.633089358	20.20252341	1.44825628163759	1.66266459519091
WDR1	-0.340981609	0.035635365	0.021760614	-2.632671582	29.45414456	1.44811878852483	1.66232885469767
SNRNP70	-0.427705023	0.035779886	0.021858838	-2.630237687	27.72465006	1.44636104749279	1.66037292855288
VCL	-0.282709052	0.035971054	0.021985653	-2.6271111	28.71795482	1.44404683658578	1.65786063079092
ASPSCR1	0.356131551	0.036042468	0.022039346	2.625792614	21.89939278	1.44318547845647	1.65680129697113
PPID	0.601571344	0.036105927	0.022088213	2.624595382	22.36559601	1.44242150025199	1.65583941838081
CASC3	-0.749014507	0.036173805	0.022144101	-2.623229303	19.31789765	1.44160580687038	1.65474194638687
ARIH2	-0.650137968	0.036173805	0.022149902	-2.623087702	20.40077033	1.44160580687038	1.65462819092865
OTUB1	-0.348174068	0.036216351	0.022186048	-2.622206211	23.93584559	1.4410953094167	1.65392005174043
SUN3	-0.521436916	0.036250493	0.022217066	-2.621450887	18.42221187	1.4406860827282	1.65331329481654
CSNK2A1	-0.602989396	0.036309318	0.02226822	-2.620207479	21.930798	1.43998190838863	1.65231449670972
GDI2	-0.24484931	0.036309318	0.022273358	-2.62008275	27.590256	1.43998190838863	1.65221430245715
CDC40	-0.509124458	0.036404953	0.02234217	-2.618414902	20.61417452	1.43883952530058	1.65087464799491
DTD1	-0.549919982	0.036508462	0.02241587	-2.616634137	22.96341186	1.43760646228397	1.64944440072561
HACD3	-0.806942871	0.036664901	0.022527248	-2.613953843	18.48190506	1.43574948331836	1.64729185982586
ST6GALNAC5	-1.182541512	0.036664901	0.02253236	-2.61383113	19.43456919	1.43574948331836	1.64719331864898
ATP6V1C1	-0.376663638	0.036849863	0.022656298	-2.610864402	22.60413777	1.433564122417	1.64481105164461
SMPDL3B	-0.373015594	0.036932274	0.02271726	-2.609410967	23.69145469	1.43259395107506	1.6436440514223
CSNK2A2	-0.719486869	0.037237805	0.022915572	-2.604709095	18.27421756	1.42901592662955	1.63986929777581
NKTR	-1.398255403	0.037287015	0.022956248	-2.610753765	19.23630666	1.42844238255227	1.63909909214734
EHBP1L1	-1.137496502	0.037307374	0.022979179	-2.603209429	19.51573266	1.42820531910299	1.63866549184178
NOL11	-0.859045715	0.037597588	0.023168413	-2.598771707	20.6826393	1.42484001549496	1.63510371368295
SNU13	-0.569362913	0.037951394	0.023397013	-2.593457805	19.46573086	1.42077226732083	1.63083958363346
LPAR2	1.043964906	0.038034876	0.02345908	2.59202377	18.23852627	1.41981799527865	1.6296890237106
THUMPD1	-0.601641334	0.038230731	0.023590535	-2.588998781	21.24675002	1.4175873978682	1.62726220981754
TSN	-0.397098229	0.038297997	0.023642716	-2.587802562	25.47227116	1.41682393920617	1.62630263455647
PSMA2	-0.30899897	0.038366817	0.023695894	-2.586586139	26.09019136	1.41604422938329	1.62532690156924
PGM5	1.192065011	0.038479152	0.023775998	2.584835532	19.38071789	1.41477450747047	1.62386124445169
THADA	-0.50924082	0.038717963	0.023934348	-2.581164149	17.43209755	1.41208749953334	1.62097839871719
POLR2G	-0.701834334	0.038807074	0.02400025	-2.57967497	19.78062177	1.41108910123213	1.6197842344111
FTO	-0.905279102	0.03909099	0.024187072	-2.575474945	17.62967579	1.40792333069099	1.61641670258514
PFAS	-0.509571983	0.03909099	0.024197628	-2.575238576	22.54843581	1.40792333069099	1.61622720414354
CPAMD8	0.381535923	0.039360954	0.024375708	2.571266106	23.68012813	1.40493438402335	1.61304276122829
ST13	-0.402721325	0.039514289	0.024481679	-2.568915594	24.38536079	1.40324582812827	1.61115880076544
GINS4	-0.744313067	0.039528759	0.024501661	-2.568473484	17.88299472	1.40308682005906	1.61080447324025
YWHAB	0.325804725	0.039912283	0.02475051	2.562996955	27.64552417	1.39889342967163	1.6064158477242
OR2D3	-1.322152879	0.040026215	0.024832317	-2.577751247	20.8420165	1.39765547615353	1.60498275634684
COL12A1	0.405865315	0.04027243	0.024996294	2.557640279	31.5482122	1.39499216468729	1.60212437591426
FBLN7	-0.785449706	0.040334958	0.025046345	-2.556555738	17.99218143	1.3943183909431	1.60125564153909
ANKRD36	-0.92397431	0.040810752	0.025353168	-2.549953109	20.68055756	1.38922540261851	1.59596776576039
KIF4A	-0.668101387	0.040837409	0.02538111	-2.549355684	17.04122787	1.38894182027511	1.59548938868995
KIFBP	-0.563891261	0.041137655	0.025579183	-2.545138975	18.86013203	1.38576046834344	1.59211333101679
MORC2	-0.563392014	0.041243972	0.025667854	-2.543261567	21.73835421	1.38463951665197	1.59061043966192
PPP1CB	-0.569256234	0.041243972	0.02566828	-2.543252563	19.80472525	1.38463951665197	1.59060323189481
TPD52	-0.748891486	0.041291697	0.02570949	-2.542382201	19.923225	1.38413726818873	1.58990653838563
BAIAP2	-0.461736866	0.041369924	0.025769727	-2.541112441	21.41816537	1.38331527693893	1.58889018226483
BPNT1	-0.614152415	0.041618065	0.025935896	-2.537624561	22.125314	1.38071811584371	1.58609874396366
DDR1	0.220322301	0.041641591	0.025962162	2.537075221	25.83904963	1.38047268575803	1.5856591444767
EDF1	-0.602349586	0.041668801	0.02599074	-2.536478154	21.93997327	1.38018899598082	1.58518135522998
KAZALD1	-2.443161418	0.041839096	0.026120283	-2.576321825	17.7072026	1.37841770766021	1.58302212201134
AGO1	-1.092462927	0.041839096	0.026117119	-2.533845394	18.60212272	1.37841770766021	1.58307473212171
CHST12	-0.57584066	0.041842664	0.026134172	-2.533491091	18.82291293	1.37838067300147	1.58279125495125
ENTPD6	0.43240109	0.041937517	0.026207875	2.531962383	21.53875057	1.37739728643913	1.58156819130779
ILF3	-0.39483082	0.041937517	0.026216792	-2.531777705	27.20642516	1.37739728643913	1.58142045154504
PSMD2	-0.395906218	0.042141498	0.026356054	-2.528901521	24.42697421	1.37529003062704	1.57911961131277
LRP6	-0.311234368	0.042154074	0.026375668	-2.528497618	23.75109326	1.37516044641959	1.57879653245102
ADAMTS15	-0.619368641	0.042158389	0.026390117	-2.528200249	21.47123812	1.37511599318873	1.5785586843407
ROCK2	-0.590590101	0.042332116	0.026510665	-2.525725581	19.81048807	1.37333002247435	1.57657937818135
ACP1	-0.506714886	0.042377175	0.026550694	-2.524906255	19.21259345	1.37286799813972	1.5759241225512
EPHB4	0.337592746	0.042526539	0.026656128	2.522753946	22.35432399	1.37133996067569	1.57420293483062
SERINC1	-0.64960922	0.042778623	0.02682606	-2.519302338	19.81296598	1.36877319903346	1.5714431083907
MSN	-0.327717771	0.043241459	0.027128351	-2.513214435	31.38774751	1.36409966104252	1.56657660407718
UCKL1	-0.530875625	0.043241569	0.027140472	-2.51297171	17.55498082	1.36409855626175	1.56638260379445
DYRK1B	-0.813882659	0.043393011	0.027247618	-2.510830605	19.38088722	1.36258021354179	1.56467145796247
PRMT3	-1.149672232	0.043417577	0.027275144	-2.510353243	19.55732648	1.36233441683028	1.56423294786188
RAB11B	-0.327996582	0.043850945	0.02755961	-2.50464231	23.42841077	1.35802104303082	1.55972693248453
ABCF3	-0.614305029	0.043904147	0.027609376	-2.50366149	16.09247889	1.35749445620081	1.55894340874716
VWA1	0.598272103	0.043904147	0.02761752	2.503501166	23.27789693	1.35749445620081	1.55881532281286
C11orf68	-0.581422356	0.043940365	0.027652548	-2.502812029	17.02997086	1.35713633984092	1.55826484514206
SP140L	-0.385997924	0.043951395	0.027685611	-2.502162351	21.43993898	1.35702733603532	1.55774588750331
S100A10	-0.477443154	0.043951395	0.027694164	-2.501994404	20.47689358	1.35702733603532	1.55761174030848
CAPS	-0.617942814	0.043951395	0.027696239	-2.501953677	21.24192566	1.35702733603532	1.55757920178189
CIAO1	-0.445403398	0.044042445	0.027765889	-2.500588026	21.51909892	1.35612857933395	1.55648841685687
HEXB	-0.319736456	0.044666593	0.028178305	-2.492569133	28.36073251	1.35001717261724	1.55008513440929
RANBP6	0.762590342	0.044666593	0.028184271	2.492453955	19.29183025	1.35001717261724	1.54999319393841
SLITRK5	0.822097399	0.044809868	0.028287166	2.490471455	21.45564586	1.34862633542095	1.5484105609281
PDGFC	-0.691733263	0.044825821	0.02830973	-2.490037643	22.03217394	1.34847174744332	1.54806427263664
PHKA2	-0.446746765	0.044856292	0.028341475	-2.48942787	20.34603122	1.34817662978329	1.54757755113544
GNA14	-0.578413044	0.045489109	0.028753985	-2.481563995	17.99651675	1.34209256965879	1.54130195815421
CRKL	-0.64934932	0.04556756	0.028816275	-2.480386049	20.12607714	1.3413442259031	1.54036215993776
TSPAN3	0.710867424	0.045934701	0.029061251	2.475777146	22.14882029	1.33785910620661	1.53668569455613
SPTBN2	-2.085955511	0.046107506	0.02918343	-2.51153148	18.2257787	1.33622836855767	1.53486366574861
APLP1	-0.84854352	0.046212458	0.029262738	-2.497409173	24.38371247	1.33524093112539	1.53368504107263
CCDC138	-1.047715853	0.046424235	0.029416567	-2.46915878	19.66225631	1.33325524403441	1.53140801209629
PRKAR1A	-0.654329575	0.046424235	0.029422717	-2.469044909	20.17473747	1.33325524403441	1.531317225435
DOCK4	-0.839147154	0.046428059	0.029438081	-2.468760545	15.80938942	1.33321947233662	1.53109050405853
MME	-0.436684397	0.046744459	0.029651725	-2.464820983	17.93024951	1.33026986218922	1.52795003632368
ATRN	0.342633048	0.046829804	0.029718914	2.463587704	27.13598763	1.32947765989669	1.52696706477771
SUPT4H1	-0.88979616	0.046846377	0.029742488	-2.463155643	17.50360766	1.3293239908968	1.52662270496416
