id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	-log10(pvalue)	-log10(padj)
HSPD1P11	1.066893317	0.074848329	1.844345956	0.040582586	0.967628667	NA	0.0142912736963815	NA
CTD-2516F10.2	1.98487911	-3.285770529	2.076420684	-1.582420438	0.113553622	NA	0.944799008608261	NA
CTB-51A17.1	1.146340014	-0.117684449	1.884702921	-0.062441909	0.950210921	NA	0.0221799824384078	NA
RP11-745L13.2	0.911467026	2.476481568	2.441623272	1.014276689	0.310450744	NA	0.508007295023321	NA
RP11-724O16.1	0.985710049	-1.429070517	2.311598315	-0.618217494	0.53643198	NA	0.270485339091269	NA
RP11-539L10.3	1.399571672	1.911466684	2.152557396	0.88799801	0.374541822	NA	0.426499681169523	NA
RP11-610P16.1	0.983241921	-0.652186177	2.095477388	-0.31123513	0.755621879	NA	0.121695475589531	NA
RP11-119D9.1	1.213930408	0.088222796	2.123982438	0.0415365	0.966868195	NA	0.0146327255919544	NA
AC007036.5	1.14825368	3.215552103	2.439869422	1.317919752	0.187530513	NA	0.726928058339543	NA
ZNF346-IT1	1.386180108	-1.499833983	1.646248094	-0.91106194	0.362262739	NA	0.440976333585901	NA
SCARNA13	1.615192477	-2.145908064	1.631623281	-1.315198238	0.188443287	NA	0.72481932900655	NA
RP11-136O12.2	1.348433825	-1.044107068	1.783452378	-0.585441518	0.558250879	NA	0.253170584432881	NA
RP11-360L9.4	0.831127482	-3.145553858	2.39978227	-1.310766355	0.189936713	NA	0.721391082065105	NA
PCDHGA12	0.404782392	-0.873818361	3.18842254	-0.274059774	0.784038686	NA	0.105662507848954	NA
RP11-863K10.2	0.870179307	-3.373013858	3.751976886	-0.898996438	0.368654558	NA	0.433380392163673	NA
RP11-10J21.4	0.931735015	2.238129751	2.380546549	0.940174748	0.347127932	NA	0.459510438977968	NA
RP11-697N18.3	1.088794984	-1.392502235	2.532167127	-0.54992509	0.582370754	NA	0.23480044292465	NA
RP11-675F6.3	0.646513596	-1.459345595	3.867187195	-0.377366163	0.705901509	NA	0.15125588971549	NA
AC034243.1	1.751949243	-2.279851024	1.659267056	-1.374010902	0.169438298	NA	0.770988419683006	NA
RP11-231D20.2	1.480399372	-2.09850714	1.67672746	-1.251549336	0.210734126	NA	0.676265129634425	NA
CTC-436K13.3	0.727725998	-0.426018957	2.43633374	-0.174860673	0.861189113	NA	0.0649014690876478	NA
PCAT1	1.917092287	-0.375415821	1.519142933	-0.247123436	0.804812697	NA	0.0943051806560165	NA
PCDHGA5	1.646196933	-1.87155944	1.751401814	-1.068606544	0.285246999	NA	0.544778915970558	NA
PCDHGA7	0.588277471	1.482742672	2.95270766	0.502163723	0.615552359	NA	0.210734999990749	NA
CTD-2320G14.2	1.004339896	2.75151134	2.652306273	1.037403323	0.299547931	NA	0.523533675767778	NA
SLC10A5	1.174817087	1.891070347	1.685538185	1.121938597	0.261888548	NA	0.581883492216799	NA
RP11-531A24.5	1.417657855	-0.499932755	1.444723518	-0.346040435	0.729312327	NA	0.137086445832539	NA
TAGLN2P1	0.889894617	1.53189834	2.691526064	0.569156049	0.569250244	NA	0.244696774559406	NA
CTB-43E15.3	0.833584386	3.708880878	3.075488318	1.205948615	0.227837304	NA	0.64237516702169	NA
KBTBD11-OT1	0.887867127	0.473469186	2.66451484	0.177694333	0.858963036	NA	0.0660255248842832	NA
FAM85B	0.731128362	-2.405568741	2.788463562	-0.862686095	0.38831008	NA	0.410821335615277	NA
PRKRIRP7	1.314723391	-0.388245634	1.449504501	-0.267847139	0.788816984	NA	0.103023747181864	NA
HMGN1P38	1.249387663	-0.31031115	1.738552255	-0.17848825	0.858339548	NA	0.0663408768931291	NA
CTC-455F18.3	1.909031905	-2.081813609	1.432053399	-1.453726244	0.146022219	NA	0.835581056168256	NA
RP11-467K18.2	2.065847328	0.618408688	1.389919787	0.444924012	0.656374669	NA	0.18284818771309	NA
CTB-178M22.2	1.401434077	-1.257367291	2.385451212	-0.527098305	0.598125323	NA	0.223207810351048	NA
RP11-503E24.2	1.671202337	0.344515431	1.530037574	0.225167955	0.821848618	NA	0.0852081708076909	NA
PCDHGA3	1.977696198	-1.071269217	1.52222743	-0.703751093	0.481587796	NA	0.317324527142699	NA
CTC-367J11.1	1.159565981	1.380496956	1.920854341	0.718689037	0.47233254	NA	0.32575213391591	NA
CTB-131B5.5	1.616559659	-4.669739351	2.521342252	-1.852084677	0.064013664	NA	1.19372731404088	NA
RP11-430H10.1	1.442854168	-4.062325629	2.667485037	-1.522904748	0.127782538	NA	0.89352849021821	NA
AP000640.10	1.191590205	-0.662715897	1.877414919	-0.352993838	0.72409306	NA	0.140205614953004	NA
RP11-867G23.10	1.038266001	-0.713086692	2.239505725	-0.318412534	0.750172032	NA	0.124839131300316	NA
RP4-791M13.3	1.690253891	-1.904785952	1.636494663	-1.16394266	0.24444725	NA	0.61181484412951	NA
CTD-2010I16.1	1.533274028	-0.323235314	1.294175433	-0.24976159	0.802771725	NA	0.0954079325133125	NA
AP000662.4	1.738676332	-0.213832991	2.103250094	-0.101667886	0.919020293	NA	0.0366748987981993	NA
RP11-626H12.2	1.303134034	1.084570925	1.86585989	0.581271365	0.561057577	NA	0.250992568172918	NA
RP1-276E15.1	1.21965153	-2.104175927	1.879177384	-1.119732467	0.262827785	NA	0.580328724978586	NA
RP11-320L11.2	1.430527631	0.072282859	1.588466753	0.045504798	0.963704951	NA	0.0160559098378856	NA
RP11-890B15.2	1.392394312	-1.875014304	1.716004712	-1.092662678	0.274541932	NA	0.561391314436353	NA
RP11-109L13.1	2.101180534	2.074742273	2.7068433	0.766480377	0.443390523	NA	0.353213593704143	NA
TMEM9B-AS1	1.349100386	-3.035590358	1.78685195	-1.698848278	0.089347774	NA	1.04891626298552	NA
CTD-2516F10.4	0.723552308	1.504207833	2.423135964	0.620769059	0.534751584	NA	0.271847920320828	NA
RP11-466P24.2	0.47576061	0.984795143	3.679358962	0.267654	0.788965661	NA	0.102941898644511	NA
RP11-326C3.7	1.061402495	-1.566882684	2.035757763	-0.769680319	0.441489548	NA	0.355079573625838	NA
RP11-1081L13.4	1.872472142	0.518674565	1.402435391	0.369838474	0.711502846	NA	0.147823358405244	NA
RP11-839D17.3	1.750916701	-0.151871576	1.456277842	-0.1042875	0.916941197	NA	0.0376585145341947	NA
RP11-646J21.2	1.747871485	-0.282690421	1.999648152	-0.141370081	0.887577589	NA	0.0517936720737718	NA
TOLLIP-AS1	1.556242952	-1.032970422	1.546262974	-0.668043172	0.504106035	NA	0.297478103292836	NA
AP002954.3	0.913453927	-1.842274953	2.244868242	-0.820660615	0.41183961	NA	0.385271886039616	NA
CTD-2517M22.14	2.073804107	0.132867397	1.744812352	0.076149964	0.93929979	NA	0.0271957747589737	NA
RP11-750H9.5	1.58529413	5.007902042	3.10466402	1.613025438	0.106738981	NA	0.971676947571306	NA
FXYD6-FXYD2	0.807394252	2.194430187	2.406540047	0.911861072	0.361841856	NA	0.441481197624256	NA
RP11-529A4.7	1.309304928	-0.47425606	1.663246489	-0.285138771	0.775537827	NA	0.110397014540615	NA
RP11-755F10.1	0.862043189	-2.794486791	2.437261239	-1.146568429	0.251560031	NA	0.599358360424933	NA
RP11-315O6.1	1.237136559	0.674697177	1.457998463	0.462755753	0.64353945	NA	0.19142482499555	NA
CTD-2337I7.1	1.519544096	0.559173814	1.754446579	0.318718062	0.749940317	NA	0.12497329798022	NA
RP13-726E6.2	1.07098351	-1.078304639	1.864732102	-0.578262496	0.563086911	NA	0.24942456775141	NA
AC005363.9	1.464522561	3.655418848	3.323869749	1.099747922	0.271441969	NA	0.566323003043408	NA
RP11-256L11.3	0.745019534	0.665549617	2.513998698	0.264737455	0.791211722	NA	0.101707287181597	NA
RMST	0.477169777	-1.796985427	4.347640711	-0.413324271	0.67936905	NA	0.167894242158934	NA
RP11-613M10.9	20.68682326	-0.856897341	4.124746636	-0.207745449	NA	NA	NA	NA
RP11-417L19.4	0.8672721	0.624685572	2.101313461	0.297283382	0.766250168	NA	0.115629417254651	NA
PSMC1P9	1.295274561	-1.933805594	1.646395158	-1.174569534	0.240166978	NA	0.619486706584528	NA
RP11-728G15.1	0.847088152	-1.220744827	2.254488529	-0.541473071	0.588181554	NA	0.230488599552901	NA
RP11-190A12.7	1.537515624	2.755037681	1.808105355	1.523715237	0.127579861	NA	0.894217875355067	NA
RP11-335O4.1	0.916301218	1.646312551	1.829328184	0.899954729	0.368144343	NA	0.433981868615936	NA
RP11-134N1.2	1.882670011	1.378507082	1.348432892	1.022303068	0.306637482	NA	0.513374760013799	NA
RP11-968O1.5	0.898502688	0.050713026	2.035113935	0.024919011	0.980119564	NA	0.00872094184005533	NA
ATF4P4	0.842496573	0.821011995	2.227688688	0.368548801	0.712464064	NA	0.147237036161685	NA
ZNF486	0.737325867	-0.253288118	2.997839385	-0.084490223	0.932666676	NA	0.0302735402178045	NA
RP11-473N11.2	1.264603776	1.065969596	2.010964417	0.530078795	0.5960573	NA	0.224711988787192	NA
RP11-446E24.4	1.159824608	-1.174380534	2.586290078	-0.454079202	0.649771822	NA	0.187239126193951	NA
RP11-705C15.4	0.734808859	-0.260862442	2.506956691	-0.104055424	0.917125365	NA	0.0375712950754584	NA
RP11-424C20.2	1.723359898	-0.42108517	1.603361911	-0.262626402	0.792838548	NA	0.100815242507769	NA
RP13-941N14.1	1.384609813	2.498328818	1.765082061	1.415417942	0.156945992	NA	0.804249770594771	NA
RP11-860B13.1	1.490143872	1.539219202	1.632391433	0.942922862	0.34572036	NA	0.461275043439138	NA
RP11-449P1.1	2.013547833	-0.555581134	1.627946496	-0.341277269	0.732894859	NA	0.134958324719457	NA
LIMS3	1.816575934	-0.182350459	1.482726421	-0.122983213	0.902120391	NA	0.0447355005312276	NA
CTD-2555A7.2	0.822766987	2.906765539	3.78510569	0.767948316	0.442517891	NA	0.354069166083661	NA
RP11-881M11.2	1.60425792	3.26287945	1.715166201	1.902369256	0.057122897	NA	1.24318977533535	NA
RPL29P33	0.832773923	1.342220655	2.364672737	0.567613706	0.570297299	NA	0.243898685283513	NA
CLLU1	1.290398877	-0.112024315	1.5243875	-0.073488083	0.941417727	NA	0.0262176281392601	NA
RP11-630C16.2	1.055315479	0.065136553	1.675964322	0.038865119	0.968997927	NA	0.0136771520446155	NA
RP11-486A14.2	1.889452257	-1.852515704	1.767374749	-1.048173686	0.294558592	NA	0.530828304777364	NA
MIR3179-1	1.803706903	0.077212583	1.861172626	0.041485987	0.966908464	NA	0.0146146380797146	NA
RP11-150C16.1	0.723675558	1.506523448	2.795858936	0.538841008	0.589996565	NA	0.229150516842412	NA
ZNF878	1.070122316	1.673531137	1.834418365	0.912295237	0.361613321	NA	0.441755579495804	NA
RP11-641A6.2	1.292132861	-4.835474608	2.803646797	-1.724708909	0.084579945	NA	1.07273260159872	NA
RP11-896J10.3	0.578867269	-2.414711176	4.228522745	-0.571053136	0.567963624	NA	0.245679478376942	NA
OR7E47P	1.767920646	-0.895400583	1.56875757	-0.570770526	0.568155205	NA	0.245533010296663	NA
RP11-449P15.1	1.603284626	0.324437903	1.368983547	0.236991821	0.812663136	NA	0.0900894402531914	NA
RP11-579D7.4	1.619004053	-0.352880148	1.43379	-0.246117038	0.805591634	NA	0.0938850525419525	NA
RP3-416H24.1	1.466461979	-0.706029761	1.65347897	-0.426996517	0.669381865	NA	0.174326057794071	NA
RP11-1220K2.2	1.555747157	1.278858366	1.477420076	0.865602402	0.386708238	NA	0.412616576104246	NA
RP11-845M18.6	1.037786808	1.358017258	2.304846841	0.589200651	0.555726681	NA	0.25513875179676	NA
RP11-845M18.7	1.263223464	-1.28361784	1.652988481	-0.77654373	0.437428011	NA	0.359093410065582	NA
RP11-597A11.3	2.018296627	-5.153794838	1.915435597	-2.690664644	0.007130984	NA	2.14685053799046	NA
RP11-547C5.1	1.132800579	-0.524855829	2.285650094	-0.229630874	0.818378614	NA	0.0870457282000316	NA
CASC18	0.729523466	-3.65033884	2.535629526	-1.439618368	0.1499754	NA	0.823979971080382	NA
RP11-541G9.2	1.610581302	-4.28418858	1.836948895	-2.332230685	0.019688559	NA	1.70578606858761	NA
RP11-620J15.1	0.975456316	-1.168552833	1.872604748	-0.62402535	0.532610937	NA	0.27358991970335	NA
RP11-161H23.10	1.485455435	1.347920401	1.527254931	0.882577214	0.377464744	NA	0.423123606157427	NA
RP11-61E11.2	1.0524161	-0.501877749	2.005373846	-0.250266428	0.802381317	NA	0.0956191921739154	NA
RP11-756H6.1	1.221106843	-0.31657249	1.671862106	-0.18935323	0.849815978	NA	0.0706751076875524	NA
RP11-478C19.2	0.983924668	0.673294898	3.003588657	0.224163484	0.822630096	NA	0.0847954058314252	NA
RP11-219B4.5	1.372840025	0.828170141	1.43571066	0.576836381	0.56404999	NA	0.248682404138892	NA
RP11-887P2.6	0.800736505	-0.799765728	2.726538392	-0.293326413	0.769272666	NA	0.113919698754593	NA
CTD-2314B22.1	1.047998033	-3.152479454	2.134256689	-1.477085428	0.139652739	NA	0.854950542090289	NA
RP11-118A3.1	0.8833887	-2.406417226	2.051803054	-1.172830512	0.24086378	NA	0.618228502321246	NA
PCNPP1	1.130066704	-1.217339224	1.715878382	-0.709455423	0.478041905	NA	0.320534031604248	NA
RP11-1105G2.3	1.311295966	-2.398946612	1.750061879	-1.370778166	0.170444119	NA	0.768417979063489	NA
RP11-649E7.5	1.004897243	1.353547401	1.906922131	0.709807379	0.477823592	NA	0.320732411257397	NA
AC068831.6	0.948591021	1.857769336	2.476842855	0.750055391	0.453221345	NA	0.343689644710181	NA
RP11-173D3.1	0.842520161	3.196375539	2.130399228	1.500364578	0.13351999	NA	0.87445370885536	NA
NBEAP1	1.53909492	-1.048194865	1.715793915	-0.610909537	0.541259471	NA	0.266594491253726	NA
CTD-3051D23.4	0.917971479	2.264034299	1.979334583	1.143836075	0.252691626	NA	0.597409150016179	NA
RP3-414A15.10	1.242045271	-1.333303828	1.960725195	-0.680005455	0.496501007	NA	0.304079866334562	NA
RP11-488C13.7	1.801026353	1.75678509	2.959286703	0.593651534	0.552745206	NA	0.257475015401035	NA
RP11-964E11.2	1.240339537	-0.408179515	1.888238268	-0.216169496	0.82885563	NA	0.0815211082368154	NA
RP11-1042B17.3	1.016081504	1.541970437	2.5538392	0.603785249	0.545986428	NA	0.262818152749414	NA
RP11-404P21.8	1.139172508	0.065385763	1.960895482	0.033344848	0.97339959	NA	0.0117088410191357	NA
RP11-894P9.2	1.903558218	2.387534907	1.424428383	1.676135449	0.093711664	NA	1.02820635046149	NA
RP11-247L20.3	1.556004373	0.044756681	1.713506155	0.026119942	0.979161671	NA	0.00914559519748818	NA
HNRNPCP1	1.692586732	4.223979208	2.966750418	1.423773022	0.154512188	NA	0.811037257518269	NA
CTD-3006G17.2	0.887286969	-0.902840069	2.808154966	-0.321506498	0.747826589	NA	0.126199097552096	NA
RP11-497E19.2	1.202509508	2.497351459	2.0148101	1.239497191	0.215161428	NA	0.667235582021434	NA
RP11-363J20.1	0.643759341	-1.884056623	2.823313015	-0.667321198	0.504566989	NA	0.297081166351362	NA
HMGN1P3	0.913144268	3.488237992	3.131582615	1.113889819	0.265326458	NA	0.5762194405926	NA
RP11-566K11.4	2.06342045	0.765209769	1.50029373	0.51003997	0.61002346	NA	0.214653462771807	NA
ENSAP2	0.648292163	-2.818375855	3.331504503	-0.845976901	0.39756563	NA	0.400591167902842	NA
CTD-2325P2.4	0.668738697	-0.015005035	4.052586613	-0.003702582	0.997045774	NA	0.00128490293279779	NA
RP11-247L20.4	0.778959596	0.949306672	2.845631351	0.333601424	0.738680343	NA	0.131543457822411	NA
RP11-158I13.2	1.73671472	-0.590437352	1.620085017	-0.364448375	0.715523217	NA	0.145376269868705	NA
RP11-488C13.6	0.831564401	-0.849753387	2.302338572	-0.369082722	0.712066067	NA	0.147479709730535	NA
MFRP	0.923323527	4.059246501	2.815490691	1.441754545	0.14937163	NA	0.825731879792566	NA
AL163636.6	1.853255185	-3.980842243	3.573781881	-1.113901848	0.265321296	NA	0.57622788999467	NA
PRKXP1	1.48031544	-1.557739995	1.423182073	-1.094547229	0.273715045	NA	0.562701330536883	NA
CTD-2555C10.3	1.571945687	0.678291198	1.529793833	0.443387327	0.657485601	NA	0.182113753826371	NA
RP11-182J1.12	1.706892597	4.552793386	2.105908206	2.161914452	0.030624771	NA	1.5139271500987	NA
RP11-3D4.2	1.199749489	-0.332713522	1.808531375	-0.183968897	0.854037855	NA	0.0685228788973498	NA
RP11-798K3.3	1.179618466	0.500910591	1.727651886	0.289937223	0.771864264	NA	0.112459065698924	NA
CSPG4P12	1.920350296	-1.158216485	1.989439267	-0.582182379	0.560443841	NA	0.251467899154181	NA
RP11-752G15.9	1.908559989	-3.115411866	1.771271888	-1.758855818	0.078602001	NA	1.10456639782577	NA
RP11-519G16.5	1.314069415	1.066386289	2.072856904	0.514452438	0.606935705	NA	0.216857312948885	NA
CTD-2647L4.4	0.980510983	-0.200331933	1.599953498	-0.125211097	0.900356432	NA	0.0455855285535472	NA
EFTUD1P1	1.048661048	3.209525345	2.805747208	1.143911089	0.252660512	NA	0.597462628125841	NA
RP11-3D4.3	0.997874748	0.482020241	1.880351778	0.256345779	0.797683851	NA	0.0981692000919078	NA
RP11-128A17.1	1.963731116	-0.71696215	1.651016296	-0.434255041	0.664103248	NA	0.177764395706002	NA
RP11-50C13.2	1.311969679	0.010948699	1.617040655	0.006770825	0.994597705	NA	0.00235254722221926	NA
RP11-244F12.3	0.963238789	-1.034525525	2.337321595	-0.442611546	0.658046732	NA	0.181743263332765	NA
RP11-661D19.3	1.499617973	0.031890395	1.409048615	0.022632572	0.981943362	NA	0.00791356137826436	NA
CTD-2651B20.1	1.797293741	2.048548791	1.525711428	1.342684307	0.179374218	NA	0.746239979268414	NA
RP11-762H8.2	0.922378305	2.875316812	2.411657552	1.192257503	0.233160292	NA	0.632345409460376	NA
EEF1A1P22	0.73530924	-3.40238932	2.281595777	-1.491232301	0.135900516	NA	0.866778894293795	NA
AC100830.3	0.644161127	1.84215571	3.234531676	0.5695278	0.56899801	NA	0.244889252493383	NA
CTD-3094K11.1	1.438691976	-1.791997194	1.994881551	-0.898297542	0.369026943	NA	0.432941924439699	NA
RP11-227D13.1	1.473272219	4.051747157	2.018402843	2.007402621	0.04470681	NA	1.34962631758048	NA
RP5-823G15.5	0.894464221	0.038667946	1.801315764	0.021466501	0.982873526	NA	0.00750236262981024	NA
RP11-387D10.2	0.974058516	0.926249628	2.234102884	0.41459578	0.678437838	NA	0.168489938498469	NA
RP11-1006G14.2	1.999975463	0.05265879	1.41720848	0.0371567	0.970360063	NA	0.0130670859828272	NA
ANP32BP1	0.574182703	-2.829255835	3.389796984	-0.834638726	0.403921151	NA	0.393703404759994	NA
CTD-2012K14.7	1.845989097	0.001139812	1.624581171	0.000701604	0.999440201	NA	0.000243185690580641	NA
RP5-1024G6.7	1.080717816	1.381853767	1.974411026	0.699881508	0.484001307	NA	0.315153465582609	NA
SH3RF3-AS1	1.374703334	-0.009878771	2.008069802	-0.004919536	0.996074794	NA	0.00170804972699464	NA
AL022344.7	1.504798432	1.331984667	1.662928068	0.800987543	0.423138858	NA	0.373517090385846	NA
CTD-2540M10.1	1.292666067	-0.014544017	2.068354255	-0.007031686	0.994389573	NA	0.002443438280636	NA
RP11-616M22.2	0.799410194	-3.157788459	3.092586086	-1.021083446	0.307214905	NA	0.512557717669749	NA
RP11-2E11.5	1.026638887	-1.842778078	2.163443545	-0.851780062	0.394336174	NA	0.404133381567434	NA
CTD-2651B20.7	1.712217784	0.260062818	1.765111575	0.147335059	0.882867561	NA	0.0541044400699698	NA
CTD-3203P2.1	1.355096167	0.035663064	1.861612036	0.019157087	0.984715791	NA	0.00668909763533803	NA
AC009133.15	0.984134732	-0.38472245	1.757294698	-0.218928817	0.826705498	NA	0.0826491740897539	NA
RP11-305E6.4	1.866607415	0.779357116	1.33708289	0.582878685	0.559974971	NA	0.251831384064352	NA
RP13-20L14.1	0.899772208	-0.679269667	1.80607635	-0.37610241	0.706840763	NA	0.150678412991685	NA
CTC-527H23.3	0.828080397	-0.544561344	2.242167204	-0.242872763	0.808103966	NA	0.0925327618052506	NA
RP11-92G12.3	0.907280343	2.230636188	1.984043412	1.124287994	0.26089087	NA	0.583541118975668	NA
RP11-77K12.7	1.456626063	-1.722094219	1.740753421	-0.989280962	0.322525696	NA	0.491435678900203	NA
RP11-220I1.5	1.441757509	-0.954342185	2.029282344	-0.47028556	0.638151012	NA	0.19507653770857	NA
RP11-10O17.1	1.667404429	0.049032142	1.422690991	0.034464365	0.972506858	NA	0.0121073273996271	NA
CTD-2574D22.4	1.075985198	1.908322397	3.107008281	0.614199328	0.539083617	NA	0.268343866380621	NA
RP5-1142A6.9	1.337403959	1.833364846	2.055911219	0.891752926	0.372525378	NA	0.428844135935992	NA
RP11-83N9.5	1.948888902	-0.982480805	1.415317426	-0.694177	0.487571215	NA	0.311961941970131	NA
RP11-425D10.10	1.694472298	-0.347066496	1.737731515	-0.199723889	0.84169653	NA	0.0748444632541343	NA
RP11-109G23.3	1.626839547	-0.276228233	1.461777767	-0.188967324	0.850118427	NA	0.070520570038621	NA
CTD-2033A16.2	1.584178127	1.040616973	1.64037349	0.634378073	0.525834116	NA	0.279151240386575	NA
RP11-395I6.3	1.308777258	-3.589479416	2.036773283	-1.762336263	0.0780125	NA	1.10783580441106	NA
RP11-645C24.5	0.735456856	2.897848665	2.771340257	1.045648819	0.295723201	NA	0.52911460151039	NA
RP11-48B3.4	1.515447612	1.610366634	1.978884404	0.813774989	0.415773866	NA	0.38114281228374	NA
CTD-2288F12.1	1.081711484	-1.005041087	2.187323302	-0.45948447	0.645886302	NA	0.189843925905675	NA
RP11-533E19.5	1.466378135	-0.903865633	2.133494086	-0.423655092	0.671817371	NA	0.172748770914255	NA
RP11-264B17.4	1.982496657	0.585236523	1.310362028	0.44662201	0.655148001	NA	0.18366057976861	NA
LINC00562	1.139953846	0.525765989	1.790711897	0.293607246	0.769058038	NA	0.114040884344173	NA
RP11-594N15.3	0.656171723	1.936726765	3.453054473	0.560873505	0.574883773	NA	0.240419949826833	NA
RP11-254F7.1	1.4876732	0.326236691	1.471637211	0.221682823	0.824560803	NA	0.0837773140233959	NA
RP11-219B4.7	1.206978011	1.562184964	1.689640097	0.924566697	0.355191343	NA	0.449537627727745	NA
FAM157C	1.426224147	0.095154206	1.689866532	0.056308711	0.95509588	NA	0.0199530283484289	NA
ERVK13-1	1.831671914	-1.112511738	2.306530235	-0.482331305	0.629570612	NA	0.20095555279657	NA
RP11-16N11.2	2.019458468	-0.263117912	1.293213566	-0.203460526	0.838775096	NA	0.0763544726157773	NA
LINC00515	0.893213276	-2.815238442	2.089319709	-1.347442629	0.177837719	NA	0.749976120664814	NA
RP11-390B4.5	1.344635143	-1.732042789	1.672332905	-1.035704544	0.300340002	NA	0.522386820678507	NA
RP11-1166P10.1	1.654019579	-2.166130636	1.782794938	-1.215019512	0.22435865	NA	0.649057181870377	NA
