id	WT_Rep1	WT_Rep2	WT_Rep3	KO.CDR1_Rep1	KO.CDR1_Rep2	KO.CDR1_Rep3	KO.CDR2_Rep1	KO.CDR2_Rep2	KO.CDR2_Rep3	KO.CDR2L_Rep1	KO.CDR2L_Rep2	KO.CDR2L_Rep3
DDX46	79305696.96	76081312.84	73413279.79	66057135.36	58127515.59	60521204.71	80230481.13	78018923.41	78325483.8	70420009.38	68537861.67	68477272.41
POR	65973371.04	69333276.88	73535428.78	43293489.55	39756061.16	42536663.24	35517473.96	35822730.75	38416877.16	81360474.81	74566211.87	76527747.37
DFFA	81857335.03	74170157.15	73566235.24	81578244.79	70040072.86	75951615.37	74323152.53	71138066.33	81373280.31	92955985.31	96738302.82	105002935.2
USP5	75549682.71	67947275.65	73714508.28	72196139.88	75605690.42	86656172.95	78804991.29	66430054.27	65465466.99	72732685.45	70106314.92	74106854.43
MYBBP1A	71217917.11	72846777.86	73793227.94	95999167.09	91959938.64	82527761.89	78657055.52	78700923.75	80911818.41	77513410.72	82726651.37	71605330.21
GNAI2	70758993.89	67849857.72	73849237.82	72248396.51	73990584.6	84262260.61	73547930.87	68390572.19	78456622.37	115700316.2	123440623.2	120485660.9
GNB1	80417255.11	70684474.74	74283464.08	67562908.34	65042791.07	72875511.59	68285126.19	54799827.77	66344650.85	98630625.37	95971388.02	96906168
ERP44	73946671.38	69565603.31	74505526.37	68155605.18	61612130.84	72596615.81	70953656.56	64736820.21	74366311.73	50983535.59	50794549.24	47375170.92
HDGFL2	62866540.93	67705517.26	74553643.82	50706405.88	62334151.26	56298058.23	74335553.42	59825779.13	62499656.55	66680355.52	61760707.06	62406174.99
FKBP3	75985945.37	74994159.87	74617382.64	75961227.19	78169853.45	76493308.11	85186669.75	84446679.34	77912566.51	68641221.84	66498805.28	71660285.27
FARSB	78191770.06	73261954.11	75005842.78	63672532.51	57130253.66	55942415.58	67872001.11	68436989.18	72848548.35	59472172.39	57333145.39	54110456.87
PFKL	70047959.88	71010621.22	75067483.26	77213229.3	71629326	71565168.93	69763537.02	75023345.3	69951863.7	80476198.15	74833193.7	82179288.14
EIF2S2	76154290.75	73541718.21	75151656.13	79100451.67	73563912.83	73548818.41	84174388.77	79357607.56	77975764.98	83220031.49	84370729	80654490.82
MARS1	75426011.93	72212465.41	75268381.94	86001597.9	77713888.26	80006827.02	78365586.34	72279267.39	73733025.2	65859652.02	62807257.23	63413942.83
PSMA4	79519977.41	78671691.13	75300547.43	77464798.53	68719583.39	68350499.69	74739569.87	71203144.39	73413603.36	71668171.29	73381110.36	68681481.65
SF3A1	81590122.82	77310101.28	75309588.4	82088864.45	71661963.46	70733947.75	88266444.6	73884931.84	82311990.54	71124213.12	75147545.78	68967782.08
RCC2	82156113.4	77231691.52	75356373.46	67564572.09	65206198.01	68338916.53	60930042.34	54555390	56969167.26	69922077.93	71298979.23	72993792.32
OTUB1	80312994.15	77757738.15	75383647.84	84725133.5	73430426.05	90419984.72	81918872.7	79647019.43	80180105.48	86643910.26	82509773.21	77206202.01
BSG	77729816.82	75298216.65	75827213.02	84257415.97	81445451.25	83664383.97	69246191.32	59185671.04	59218097.44	83632104.02	91705146.93	92329254.33
MCM5	83422279.4	75488601.76	75875158.02	61549964.53	55981277.12	56780530.69	58462807.3	59617692.91	60810806.36	50765577.44	56420149.06	51246671.52
PYGB	70713867.16	72446616.46	76123009.49	104041552.1	100551462.5	101168870.8	89591875.06	85011709.61	92801338.44	86967698.82	81014530.84	79492731.2
RPL21	83148271.89	77958212.81	76510404.78	73533781.13	66445735.32	64090188.97	82893843.18	73291839.69	69066742.56	62066363.73	61691700.19	67045929.96
TNPO1	78200227.62	74551327.34	76591017.28	85444857.63	83327234.69	82021274.38	75929677.94	74441411.44	76850574.44	67572544.13	72318503.37	69393781.96
CAPZA1	80488141.28	79400166.71	76901538.56	119572055.2	107555154.5	114468229.4	103010309.5	110392661.9	101016400.5	111531360.1	105029773.4	100264124.5
NSUN2	79465961.82	80472123.12	76972234.03	81892411.47	93431738	84851822.38	82582907.28	77377055.22	94810178.37	88287040.02	86775003.5	83462106.96
TCOF1	78013306.29	75059568.22	77014683.5	112998618	88191795.52	85252193.46	82016759.62	73607088.02	72998374.33	59513695.37	59231288.24	54379091.05
DDX17	75184914.65	77852793.84	77266044.82	75250259.46	71808081.35	68043574.88	70880940	60954206.93	68844759.14	65044542.75	67438616.28	66326650.76
ASAP2	17768505.61	13761489.37	77314876.13	20474176.08	6022954.768	8467871.977	5949220.248	9362022.891	8862916.305	11666403.74	7257631.931	10529992.08
TOMM70	80495223.64	81583454.07	77349474.54	84701176.1	80103043.98	84821151.73	86613285.49	78277384.51	80051415.84	88370611.94	87755391.34	82023577.38
CBS	82343425.18	78933639.19	77686452.06	90236706.79	87805202.43	93029517.49	52646619.76	53334178.97	53663554.54	86229100.14	91517890.42	82907471.14
LUC7L2	70813573.51	76177213.42	77946714.17	50884783.83	48637836.85	61618861.36	62617310.88	50037321.29	65319464.16	54932057.94	55115797.06	60946981.18
PLEKHM2	86168837.32	79756737.3	77966674.35	62451600.85	56101307.43	57875989.26	62311694.41	57813577.89	49950566.3	38773347.08	33540853.24	24839446.9
UBE2Z	86063457.83	78300002.5	78002805.67	71161595.42	65589579.01	72322844.66	73652217.65	68887648.19	73437122.86	71942659.44	75271261	73435126.25
ARCN1	80092995.9	83117588	78108718.09	75542759.63	73768135.47	77015177.96	90373398.17	85728980.33	86797106.02	79351100.59	78458659.13	72792842.62
H2BC20P	93843134.37	91967860.33	78341764.44	88504363.13	90115223.72	90262795.76	84812074.24	82694384.88	77654346.1	78599586.57	78591003.69	77405600.23
SAE1	77718075.26	80048467.17	78372955.52	84477250.54	79055067.71	88080034.32	71807387.35	69487875.08	68231568.21	76922065.21	72388082.93	70670271.6
RPL18A	75266965.6	81468666.33	78466954.84	69330997.02	64024863.66	60606661.79	76315586.58	79704974.52	67313187.47	69276221.62	71320654.16	66781213.13
MKI67	75656200.62	79353251.1	78489606.84	65890730.46	56539683.2	52159669.75	94467657.33	84150886.33	84345737.71	34578940.8	44169929.02	38457754.64
PITPNB	79496650.67	75561238.7	78560631.49	97362658.86	96377295.66	101392250.4	93309067.14	88093787.13	86902673.12	85026535.29	89484476.35	82541912.1
RNPEP	82997213.66	84488924.17	78677839.66	77300184.1	72661679.55	85112279.24	94148584.35	84817274.45	93092214.77	103802478.5	97515870.07	108923527
PSMB1	76572073.07	73339368.9	78679068.57	83934973.66	73747047.57	83212831.31	77202077.39	67454097.96	80041970.26	82028158.32	82941836.17	82524230.86
LRRC47	86826762.98	79889579.97	78963929.41	98614252.21	91877958.91	98868819.31	99582213.69	94101720.39	98490382.54	77268059.14	70913251.4	70249833.07
SMC3	81708462.83	78595048.64	79214412.5	75844005.42	69576605.81	67898659.12	74338873.44	69859787.02	71090404.8	63241406.49	66433997.04	62352255.42
CAPZB	84124128.01	85972826.48	79575390.36	107804585.9	101141940.7	110362681.1	102047401.9	101456637	98300094.42	109158681.3	113709089	125961081.5
FUS	87476333.6	83375745.53	79576688.94	76535714.01	73016260.98	82826921.56	107636359.2	88262159.13	90211405.62	63184914.07	85262943.59	75306103.69
ACO2	87016071.37	84269441.91	79758925.97	94061690.39	85515577.8	89830304.74	73531408.63	72618808.14	73526071.65	82881562.04	76637902.51	79619228.57
TXNRD1	76909942.12	81685201.62	79862799.66	87927269.87	85905758.08	99216929.85	76807312.95	71465952.7	77576414.13	47436734.06	54733430.32	51116955.41
CS	89802624.18	84230193.87	79948186.73	98482990.36	98447973.34	104961961.2	97845202.21	97134816.24	101036035.6	66328984.17	61375493.83	61452762.95
MTAP	85875224.74	86408312.23	80000763.76	85497446.76	79955975.42	88651332.48	86491333.02	78025806.01	81003259.8	83815395.92	79642179.45	72095505.89
SF3B2	83405262.59	79599572.6	80039261.44	97142911.92	93646807.96	86737510.03	106668365.1	96619475.8	96137722.64	85920932.55	94146936.04	89500880.85
UPF1	83375083.42	81901168.96	80605487.67	94403847.31	84714953.89	86383403.38	85354085.82	82188615.53	88169826.38	85573836.77	88965766.99	80684982.81
RTRAF	83387706.21	81083059.64	80917531.76	65242877.86	65524916.41	66471912.17	83080324.85	79008232.16	84812776.74	72647424.15	78265630.03	75660356.45
GMFB	91365144.32	80751249.07	80993752.85	89766976.1	89303764.32	88684759.32	86000724.7	79651743.52	93871594.01	81232195.21	84219680.26	84460076.41
LAP3	82796258.43	80966831.51	81049307.43	86186519.34	83490449.51	83451513.5	77986636.35	76391933.34	77603419.75	78922663.5	80362125.56	88891685.2
YWHAH	87044383.5	83557769.37	81065440.34	115093130.5	108923157.6	126471662.7	87807935.27	85834066.29	95219876.07	103651024.6	109519739.6	110552861.2
CPNE3	90954898.3	83726797.69	81415757.9	71500651.5	70874827.99	77391773.75	73398760.7	63491545.98	72384866.78	74729523.76	76724787.39	79139334.05
CCDC6	91290338.72	86963567.27	81471020.99	19979074.11	20644821.66	21718291.27	31517114	24736086.59	33136713.86	36035041.5	33828072.19	39463981.82
SRSF3	74783040.28	77041378.15	81592900.12	92258641.06	93271155.79	87991176.87	91715033.03	104354691.3	104243732	81353996.04	88195202.95	79612696.9
NARS1	81199727.18	73904153.7	81603532.6	121474364.2	105531576.4	114899319.2	99572426.25	96880980.77	100166918.8	86574659.42	88474499	83267909.8
DDOST	82511614.64	89426205.27	81677780.46	86162646.25	73856787.66	80282599.02	74470960.91	73544622.81	73367722.23	62326791.56	62152020.51	55619523.03
CA8	94341299.85	88390395.04	81682152.39	121516411.4	115841379.4	121496447.7	91500451.94	80679628.44	84977032.11	64824722.79	67792096.56	60342446.92
PSMD6	81437703.32	83996915.06	81702498.01	81395215.77	77956465.21	79713407.02	79762587.22	78950392.77	75586701.64	83964557.11	82773293.74	74012655.91
EIF3D	81012297.05	79091188.43	81802836.53	76873210.98	72491546.98	68195581.29	80871474.09	72219319.48	79696342.03	75902449.34	84414871.4	81891793.91
ATP6V1A	86823570.03	92335266.1	81899906.38	104540095.3	98223780.31	102671812	103405777	97913015.57	99352429.16	138278816.8	135594102.7	133026596.4
ANP32B	79586805.07	81196539.32	81920858.3	87544586.3	87668695.7	86876006.9	82978557.25	73429476.91	79163938.39	58520563.22	64572827.31	62570658.47
RAB14	75832824.38	81512349.99	82001659.04	83136857.44	78533286.36	87195488.2	79210597.27	70487274.2	70909379.41	45887518.14	45149088.63	43000638.94
RPL32	86517646.7	78879082.44	82334771.57	60016873.96	55793775.91	57540569.35	62715259.98	53167694.13	55564418.83	90704002.42	78903106.92	75964256.99
MRPL19	97364064.34	88821702.11	82370247.82	57747089.3	47017343.54	48213609.78	74145208.55	73149126.33	76984954.14	78475901.86	74545716.94	70560213.34
ARHGAP1	90372032.91	86011262.14	82415543.75	137714459.8	110587447.4	133932090.8	112189967.8	111892326.9	109936918.9	116241676.8	129017167.8	121834486.5
EDF1	87647005.12	84449204.62	82464022.93	64807118.35	73363742.3	75489759.26	89145387.59	70942922	70916114.15	54788444.87	56428999.14	57233511.64
ARPC1B	83828281.68	81981372.8	82540682.19	96798772.94	93053022.48	96554739.08	111376543.9	100290035.5	106759114.1	117554585.8	115425536.9	118307617.3
PSMA3	75644009.24	78395237.18	82625726.09	84745194.4	81067960.91	83666319.11	87823320.14	74039859.23	72850000.52	73578896.06	73728880.2	66462529.25
RBM14	90012709.74	85117909.64	82944264.69	75552696.31	73003419.64	59953884.1	79989977.66	77381247.78	79413039.12	67435354.95	73770487.22	70905775.04
DDX6	83650861	82734266.15	82947102.65	78900849.56	75533613.7	76835542.87	80867977.76	74713030.26	79294723.16	65195678.59	65657691.21	66554045.83
SF3B3	85478085.43	86621154	83010029.72	90603442.03	85033608.26	83259882.69	86857677.2	81995829.19	83612037.21	84893312.07	91922127.05	86581695.8
HNRNPA0	73947397.78	79364596.3	83038341.32	54717948.35	49448804.87	51246980.26	86537932.8	75687095.74	82689172.63	44262610.15	49489252.43	41620108.07
STRAP	85451939.72	83152483.98	83174327.71	74614955.13	80751845.18	79225638.9	78932448.09	73400889.58	76255197.12	78272615.1	78685925.1	75551117.98
SEPTIN9	96476789.68	92926248.96	83228091.42	103767002.3	99307953.91	103057147	85528607.98	78517738.79	82520011.36	95940998.29	93849432.51	96439687.36
GTF2I	80764131.53	79420049.96	83253745.1	75340786.38	80185572.89	72258101.67	77441133.39	69684086.38	71243157.63	83599614.56	80138051.21	82022441.41
THRAP3	86988540.98	86495188.32	83399550.48	88672353.83	75919558.48	75790037.81	88898669.73	81210352.31	74401823.62	79534253.17	79153073.78	77859886.92
SEC31A	77142369.83	78813929.35	83588705.01	79102469.62	69049505.47	71584950.88	62757902.52	61578361.63	61208905.63	62302674.54	63459241.71	63648273.26
TXNL1	92888855.88	79887083.3	83664931.8	74599502.03	75217071.56	78826783.02	90553078.35	83867099.71	90729350.67	59060535.09	56664017.88	56155760.11
HP1BP3	89469325.79	89635403.69	83850127.12	97214455.59	80025310.8	87325381.23	73808053.92	69387691.65	68438206.53	62646969.78	60081451.26	56198085.73
PEA15	85378264.28	92026252.32	83865398.82	106230072	100746708.5	113087983.8	113355590.7	97867863.35	100266603.5	92223493.45	88711696.31	87103754.96
EPCAM	86924404.9	88514752.87	84580758.62	73628798.05	75443591.55	85142765.88	68772846.74	61491217.63	78618225.91	86554209.25	93783153.61	99771294.16
ALDH18A1	89149317.11	86343603.69	84617650.35	100097486.1	92348573.08	84031132.7	79277332.85	77221544.68	79204439.23	81516858.26	80671195.33	77943545.16
TUBB6	94508110.49	81419834.55	84630865.05	73129345.36	66040525.75	67380910.89	123004985.8	111076943.1	112288690.9	121956729.5	120968104.5	128235049.6
ARPC2	89195774.88	84472910.07	84872286.01	92721670.8	90713607.26	92009352.24	111194330	107102172.9	105348047.1	105198087.5	104205001.1	109228690.4
MARCKSL1	95960628.24	90469619.94	85890239.35	79083874.42	83286342.02	85161935.3	85084962.55	82208553.44	67179121.97	63488716.97	61962842.86	66187707.54
EIF3B	82233896.3	82248460.36	86104854.85	85345553.4	79725360.29	79796493.58	82078358.36	77598837.7	79736889.88	80142256.54	88220183.33	79879453.58
FLII	84218478.33	83127239.68	86297994.72	81703932.99	74462730.22	74594681.46	92491340.8	86434126.56	87952439.85	85729445.55	96014452.76	86265665.57
RPL38	92365661.8	91369186.45	86426521.52	80471217.4	68782568.4	66977143.14	88773807.41	83899851.28	82116057.93	86137583.75	85479105.94	89666010.12
EIF4A3	88179156.82	91147260.31	86436594.19	87253925.16	85591781.23	81557196	93631490.33	88901187.16	90036877.51	83994821.73	86835545.67	83724265.13
HARS1	90243791.39	86492622.76	86640648.36	65907130.43	68606693.15	69247751.89	102154180.4	105074200.1	108843219.2	70929155.66	67657867.32	63623797.41
EIF5B	86044037.72	84655533.68	87122917.93	82075963.24	74296949.83	75298357.65	81609552.99	74414617.07	74404400.46	82473461.27	89948248.96	82657461.14
HMGB2	93905636.82	92090412.24	87385068.83	91197007.56	88095179.66	90993161.75	61106281.82	56336907.17	48695921.91	101891772.4	104197336.7	98254235.64
TALDO1	92927758.54	92250836.68	87853369.14	87123928.11	87838066.59	95786233.96	87473087.41	103009730.5	95925805.06	113932496.7	107124586.3	104088866.5
EEF1A2	81207153.11	89289498.53	87913818.19	364263269.2	295410609.2	327758510.6	188314456.2	184384409.6	201503634	129007343.5	150135921.2	131618460.3
PPP4R1	91822069.68	95426486.68	88118702.28	74911441.11	72584975.57	68774229.98	81598182.89	78637382.83	74602709.58	70130694.79	74266740.91	73069042.21
SRP9	89929724.21	88246784.23	88314924.63	76430542.73	72451783.79	66999298.75	76777893.82	71962729	79912701.18	73935214.02	74505910.75	74805629.09
ZYX	95056582.15	91574220.2	88818460.52	92436445.46	90841847.83	102926937.3	87854917.59	74681512.61	84561793.77	78797763.24	80849744.58	89221264.72
SUPT5H	88472454.09	91459358.34	88872398.46	62362378.69	60191931.07	62798905.64	71335200.82	68556846.34	70580366.21	57134788.86	62823962.54	65415010.93
RNH1	95832831.45	87333327.95	88919916.28	67915153.14	69927740.23	82143329.42	83534221.26	66958073.94	85371738.93	110823453.4	112100433.5	102149715.3
PSMD3	89156018.1	89808280.02	89158683.11	93813227.7	84378871.56	87945802.15	83955668.77	78791112.54	75230575.62	83625880.23	85257402.83	84652216.12
NAA15	91077325.05	92775097.17	89792014.39	87046146.7	88598889.29	92541758.09	60916435.68	64851028.14	60522912.23	94224187.81	96789051.48	89763445.45
MAPK1	89683386.68	87473890.51	89863453.32	96937748.43	94087759.76	105554664.5	91755174.78	89388632.11	90284645.62	105492217.9	104783908.1	98751961.89
GSR	95817116.43	90554425.41	89942771.66	60831998.68	62772211.08	65386876.22	92180082.89	83598416.94	86236407.23	102266928.4	103448994	99750612.33
TPD52L2	100636830.2	95637088.91	90661907.74	146720926.2	155443213.9	171610952.5	118859545.5	112744182.9	122009028.2	128648109.9	147658754.1	156007685.4
SPECC1	53501067.89	47994876.7	90662395	49434553.91	33503112.79	33175859.62	38923177.3	38907315.12	38141989.09	35526715.92	29590362.93	33306012.96
USO1	86257591.89	85436167.8	90695223.41	85891061.96	77190376.1	79977965.35	71254577.48	70236536.66	71474294.24	85557863.08	81392621.48	78421425.12
RPL36	94925295.6	88978531.34	90940591.35	73407786.55	66161306.05	68261501.95	83316041.73	74670028.94	79114156.24	97716142.69	89480805.82	96570521.59
PSMA2	88940438.82	84829999.01	91072909.28	90134832.77	75785415.04	81114428.57	90927287.57	78320534.44	81824744.02	75366602.46	73228252	70925599.17
GOT1	97092934.1	93082903.22	91898212.18	97062111.52	92192035.04	101486606.3	89592704.58	87490391.79	90745022.35	86827456.51	85024066.04	86244141.21
PSME2	91498259.33	83092615.23	91934284.15	89578936.96	83353489.04	87019536.32	69599558.07	65330660.69	73500071.66	113808744.2	110087813	106086760.1
SRRT	97557679.27	92446750.15	91972122.43	75159758.17	78156422.52	84449354.2	78835375.94	81325296.99	81408150.45	79005816.22	80735874.86	80801282.57
PPID	97227215.91	91345416.13	92230368.79	94033722.34	94613566.36	102251729.2	74021616.15	69902615.03	74861715.79	95239573.64	99698657.34	95011521.08
CDC42	98536551.31	91977527.38	92549302.14	107506046.5	91165703.9	120338595.9	95920869.95	84693458.54	91405959.14	117505820.8	114116229.8	119974255.1
ACOT7	96689811.86	92193953.86	93096941.91	105238710	105116302	118482289.6	112212910	99309718.86	105428985.5	83153969.94	87725491.64	84889145.47
EIF3I	95335757	96019559.87	93148881.47	85738000.65	80144009.3	81915617.23	91242555.09	84654233.56	85754525.75	86317591.6	87115369.4	84447165.77
SMCHD1	117800829.8	96950625.57	93390677.99	98738066.29	90015935.5	85944095.4	92557073.02	86977913.8	91513809.84	80194045.7	86479399.7	82959491.28
PRDX5	97628449.46	91001777.31	93442189.39	104601034.6	104074565.7	115711197.2	108718615.9	112702011.6	117615390.9	156671238.8	150309524.4	159396978.1
MYH14	95895783.49	94133221.66	93936318.45	125069091.5	104333229.3	104029843.5	81955046.93	79967755.55	83121436.33	74323692.87	66150829.38	66899644.75
HSD17B10	96541374.15	93778285.29	93980895.87	107574491.7	82324895.79	94611458.35	83902768.27	75970634.51	75980162.89	100260009.8	91435175.51	90684147.21
RPN2	101176712.4	97054257.84	93985619.09	97401989.45	87633550.68	88872198.64	89974568.81	97667529.24	95718739.85	81634500.01	81580093.52	75962840.6
GSKIP	92486906.08	97490973.01	94084924.58	96973556.91	130327829.8	109126857.8	124113725.5	142044985.9	120820539.1	177330657.6	156267506.8	166949879.5
ACLY	95589370.16	95529901.15	94234243.14	94451673.34	95782911.72	100130677.9	104605589.1	99923563.4	98588307.98	91435481.63	90574297.09	94404247.47
SRSF1	109164992.7	101956115.4	94296970.95	131052253	114807447	111840723.3	123692463	97203776.71	106891605.2	78439465.25	89887327.69	91529492.9
RPS14	93281675.92	98944690.51	94356026.53	98486138.83	96929069.68	99121792.95	111116168.8	100687085.7	106261636.8	94787198	99432505.69	99464415.09
ILF2	99026872.05	101871890.1	94435755.08	97661359.89	89119574.05	81601600.31	87747666.57	76815936.34	79885575.18	66141975.38	73525842.09	67472002.75
ERH	107659648.6	106297143.2	94456944.83	105182163.5	91020053.31	83142510.09	99723362.3	109239432.2	101216052.8	80843475.64	90758874.19	91796634
HDLBP	97968841.45	99859889.11	94689647.13	107497207.6	95830142.11	92401698.86	89032990.57	81905548.1	82883773.22	92156415.52	92666628.6	91983635.42
USP43	86198022.05	104055902.6	94906505.3	81143743.75	75061776.91	73251449.63	89561629.18	68329311.29	77562671.28	66323584.16	62834158.71	71091312.53
ANXA6	96077969.99	97369679.59	95446875.77	91962859.67	86223249.98	97164840.82	91293800.33	86908041.94	90498011.05	68913824.03	63882780.27	62152554.55
CDC37	100576697.2	95318069.69	95822529.72	129371405.9	107614238.6	127039308.5	115931969.4	105546561.1	105100909.9	122130322.5	125550315.9	126898566.5
EIF3E	91400101.76	98737614.85	95847337.83	95546203.35	86846129.16	86834466.21	106881313.9	96737965.53	96306921.18	92579902.77	94007560.02	89876715.73
CTNND1	104939822	98769208.59	95998782.89	96144795.6	86215605.68	91888859.41	89919772.56	82555120.64	90771589.63	90204656.63	87462584.5	88836532.08
RPS21	103756250.9	98506071.82	96036381.05	102768823.1	103279532.2	97890819.37	119148423.3	107033617.2	113760448.2	96797844.52	100376082.7	102663039.8
PRPF19	100777016.7	109085149.2	96276804.82	101225237.7	90912054.51	86241803.59	110239843.7	112240393.8	108030561.2	93857564.1	97562131	89130443.54
ANXA11	100559540.3	96801789.55	96389245.51	98186091.95	90648306.47	105943410.5	106833735.6	100014033.9	102422927.9	128356691.4	123007149.8	126015646.2
VPS35	95272204.38	95485791.94	96472579.84	98148643.01	98877196.3	97461075.07	99558432.02	95482620.09	97703775.04	96577195.22	93697160.95	86444857.65
MCM4	99757781.77	102875092.8	96949046.74	65042173.8	62640995.39	61624188.02	79702912.72	71510341.91	73467085.62	57142932.17	61432546.92	58364173.6
TFG	94333072.39	92746435.52	97567818.12	102914441.8	97515421.09	95157083.21	110870177.3	105621793.3	108118028.1	108839620	114576274.5	116140636.1
IPO5	100243587.1	90381930.75	97826147.02	108895963.7	102876095.8	103362089	78968944.99	69960931.75	74970305.53	130804097.4	137550960.6	138339495.9
HMGCS1	101950668.8	93661793.5	98353183.29	18168201.56	15641720.64	19752473.76	58745559.78	50223180.68	52331938.85	25448896.94	24517964.14	26284274.48
PSMD13	101370216.1	103240322.4	98386448.26	104102841.2	92126122.86	91610007.87	105078126.8	95870124.68	96180379.82	113876536.9	120924087.9	110394449.2
ACTR1A	103020419.3	97011401.09	98787216.88	99303862.68	83487000.57	85833576.66	94073724.66	97068290.28	97612895.5	72203684.23	74518479.9	72190690.62
FXR1	105397503	104723300.9	98792921.19	115259593.5	103729682.5	105143112.3	103983991.5	90357363.25	94103517.49	85131207.58	89558093.85	81473074.61
DSTN	95941962.44	91764507.99	98915620.02	89764124.91	96223918.49	111609365.4	84229112.24	76946867.43	89388467.05	76329726.37	74514372.17	72516617.74
RPL31	133465856.7	127198914.8	98918435.59	89514651.64	79965931.57	77025131.03	113143644.4	106473554.6	101209957.9	91695388.92	94438835.18	87944798.31
GOT2	102272126.7	103859069.5	99103217.36	104526828.5	96383275.58	105340336.1	89766066.37	89535290.07	86202186.75	98200886.09	96065664.07	97766720.01
SMC1A	100295957.1	100514989.8	99194167.42	91896350.45	82032151.37	83995492.94	94861661.14	86996258.37	90514302.63	81231480.07	83470323.35	77259478.31
PAK2	104931184.5	97025580.63	99491654.29	88330076.49	85165774.71	93569860	107500182.6	95057782.04	101119761.9	111887236.2	114135055	118751445.1
RAB2A	106650554.5	112879575.8	99577827.87	113515265	113474806.9	108382550.2	123956593.8	127573018.1	115095806.8	121630762.7	119541153.6	120189848.5
RBMX	90789541.84	100233553.1	99743387.6	116382837.2	118868108.1	106822526.2	100678230.8	91420828.21	98989412.51	63315950.97	76256515.59	65396117.42
SMC4	103589559.3	105173965.5	99790458.91	91424821.89	92795158.24	93767376.75	94103893.92	91269036.48	95020501.8	68295492.61	79906788.16	73743440.55
LASP1	106160037.5	99991751.42	99959503.49	131225386	119650811.9	155789451.5	138834661.7	120765370.8	114632793.1	119700800.3	119727729	121090421.7
CYCS	96327412.75	106876081.5	100022275.7	121896151.7	114471317.8	130757969.6	105312165.1	117550318.4	112167069.9	110791211.8	114010127.8	109725929.1
SUB1	97590866.49	93069013.05	100296148.5	115498628.8	124051524.8	124497686.3	127831973.6	110366050.8	131493551.6	103553169.6	107835138.8	114357374.7
PSME4	82984029.59	97225370.42	100377203.4	73808398.14	66516234.7	70167907.41	76632175.23	67912880.92	67953895.39	57345178.15	59128127.39	57822840.31
CSDE1	102300478	98071503.13	100892219.5	75556875.1	75024379.39	74039547.59	98113478.22	91668371.38	93149247.43	83104767.86	81297932.19	77525378.97
YARS1	104404769.4	100341497.4	100943778.7	146185635.3	147670898.6	152981563	120451475.3	114129508	114887414.4	131315166.8	137570781.9	129310902.9
HMGB3	102680066.5	96903432.81	101122452.4	36392974.48	38038895.67	38970088.62	92349034.45	86760091.16	81407100.77	87702808.75	86673822.34	89266398.08
CKAP4	107479583.4	105761345.8	101234368.4	121136895.7	112376727.9	110164792.7	70559380.48	66279424.13	67869002.66	60258831.1	59333622.87	64734853.07
IMPDH2	109966612.2	103407030.5	101242505.2	113280536.2	103063074.3	105429676.2	110167702.1	106242990.1	112838523.5	133126499.4	139120175.6	132119296.7
EIF2A	113109332.9	105291035.2	101248273.7	130446333.9	125391261	130049848.9	115844795.5	111637420.3	115475434.9	126445370.6	130775295.4	119821379
SMARCA5	100061869.7	104982752.2	101519362.7	124356993.2	123247132.9	118371857.3	88013418.25	95035881.88	84568601.32	84419168	105499926.1	90495782.41
LTN1	130005030.9	123257764.4	101549479	105247274.4	95359825.92	86595886.86	97069832.6	102758511.1	113779290.4	90617939.84	99447270.32	93404657.99
PUF60	104599683.7	105486857.4	101725122.1	88368789.65	92627969.28	89026338.07	106399686	100507409.1	103670068.6	97259935.13	98916506.56	91909784.94
TMSB10	79950414.57	65103332.05	101740279.5	45887450.68	34433664.42	57588670.65	60557348.96	62343913.8	63723874.59	136675849	120710626.6	112384165.5
ATP6V1B2	94344311.83	105375826.5	102337735.8	101089312.7	95766471.38	107276863.4	99954322.76	94887493.25	105759106.1	156432559.6	159084986.2	153946655.7
CAT	104725411	98482080.68	102601813.9	98114791.05	87648206.74	96816579.33	99761372.92	98977976.56	93866059.39	116301784.9	112051026.4	113386602.7
NUDC	105780868.2	104006450.1	102631040.4	103557419.4	104717153.1	110551187.4	107174262.3	99755770.52	101226417.6	97889251.46	106620312.4	100627932.1
CCAR2	107822194.2	100956979.6	102816496.7	73483855.43	63600609.65	66347557.42	101742900.5	96698220.66	95112700.36	99279508.41	96097425.56	89043868.31
ALDH7A1	103232076.5	100379867	102856085.5	93333863.3	85068927.59	98178250.43	94171165.87	89872430.28	89416545.76	97495069.73	89845066.15	94447633.55
PSMA5	102697688.1	98382225.39	103211513.5	96635238.98	95631032.54	101121714.1	100270354.9	104982019.4	121404117.8	119785599.9	125515889.7	125225980.5
CLTA	104915796.1	101361087.2	103303102.4	133202389.9	137609291.8	146250266.1	130572956.2	130305945.5	125353623.5	124654923.6	128434429.5	119072678.6
AK2	112062157.5	104483749.7	103717301.1	89295945.28	86740690.45	101101162.1	139354769.3	117530724.6	130292814.3	180033414.8	166549649.2	176367293.9
PRMT1	112548794.8	107367675.6	103741115.5	90282778	82749062.17	90670144.3	82736265.8	79797775.3	83527183.53	95925786.57	101922901.4	99265041.42
KARS1	106202487.1	100289933	104031934.4	97533199.98	90063907.71	89829486.83	106757074.3	92603979.64	98935617.71	105691927.4	112091112.7	107601217
TWF1	97644272.82	105871771.8	104084138.7	84749923.39	90105865.24	105530493.5	99733677.3	100501658.1	109643600	105383172.1	109647001.5	110933967.8
